state,district,year,quarter,period_id,transaction_count,transaction_amount,registered_users,registered_merchants
bihar,arwal,2023,4,8095,4232837,6269560045.888536,151778,8553
bihar,arwal,2024,1,8096,4998366,7802758969.75338,161613,8973
bihar,arwal,2024,2,8097,5979780,8598113435.730524,171314,9504
bihar,arwal,2024,3,8098,6198900,7926539403.883722,180161,9951
bihar,arwal,2024,4,8099,7367140,9480229562.427258,188341,10445
bihar,arwal,2025,1,8100,7422120,10381771574.737093,197679,10808
bihar,arwal,2025,2,8101,8655189,11267038749.83543,205924,11105
bihar,arwal,2025,3,8102,8311761,9631373442.84633,215024,11737
bihar,arwal,2025,4,8103,9655229,11158203322.273642,225634,12768
bihar,arwal,2026,1,8104,11062336,13069029597.289566,234871,13490
bihar,arwal,2026,2,8105,11862510,13125577472.300203,237075,14113
bihar,aurangabad,2018,1,8072,147373,140986418.61410478,44386,
bihar,aurangabad,2018,2,8073,207097,290294501.4416603,63667,
bihar,aurangabad,2018,3,8074,315904,411138610.0067793,80883,
bihar,aurangabad,2018,4,8075,410018,619741733.0463508,105512,12
bihar,aurangabad,2019,1,8076,703029,1012221753.3104665,128653,770
bihar,aurangabad,2019,2,8077,679717,1463164640.2151785,147629,2113
bihar,aurangabad,2019,3,8078,623296,1385920997.8124828,165830,3070
bihar,aurangabad,2019,4,8079,977890,2019969975.4844923,187855,3881
bihar,aurangabad,2020,1,8080,1011141,2513018478.844778,210630,4702
bihar,aurangabad,2020,2,8081,1403691,3369267636.9134707,237325,5089
bihar,aurangabad,2020,3,8082,1845975,4229695944.3983927,261854,6875
bihar,aurangabad,2020,4,8083,2375657,5685499781.251046,286524,10337
bihar,aurangabad,2021,1,8084,2664918,7055467009.633526,311978,14371
bihar,aurangabad,2021,2,8085,3774081,9482945881.548607,336532,16925
bihar,aurangabad,2021,3,8086,4089945,8727148816.434288,364395,21345
bihar,aurangabad,2021,4,8087,4827340,10246289422.797615,393727,25483
bihar,aurangabad,2022,1,8088,6567545,15165525015.466043,425077,30064
bihar,aurangabad,2022,2,8089,8061659,18053460873.52494,454327,32335
bihar,aurangabad,2022,3,8090,8805174,16756371791.431442,486012,34764
bihar,aurangabad,2022,4,8091,10924150,20238896780.494255,519405,36985
bihar,aurangabad,2023,1,8092,12924649,25734597686.84548,551673,37549
bihar,aurangabad,2023,2,8093,16031318,28761072069.458145,581872,38272
bihar,aurangabad,2023,3,8094,16328129,25087988458.615868,614360,39589
bihar,aurangabad,2023,4,8095,21376202,32920689482.25866,650904,41213
bihar,aurangabad,2024,1,8096,25951786,42454752400.5165,692255,42424
bihar,aurangabad,2024,2,8097,30587124,44560437657.06625,732638,43811
bihar,aurangabad,2024,3,8098,30759883,39510526455.13483,767340,45896
bihar,aurangabad,2024,4,8099,36420048,47813617433.5851,801607,48069
bihar,aurangabad,2025,1,8100,37004053,53966602388.98864,837422,49781
bihar,aurangabad,2025,2,8101,42890257,56693509615.38957,870639,51586
bihar,aurangabad,2025,3,8102,41241976,47351216400.368416,908296,53527
bihar,aurangabad,2025,4,8103,47266969,55269798741.93898,948223,56300
bihar,aurangabad,2026,1,8104,52056676,65204115196.45474,983495,58336
bihar,aurangabad,2026,2,8105,55540259,64766758939.850586,995686,60210
bihar,banka,2018,1,8072,49202,40642022.57828967,21922,
bihar,banka,2018,2,8073,75006,85358197.64864703,32362,
bihar,banka,2018,3,8074,100447,117749265.2051511,41326,1
bihar,banka,2018,4,8075,141339,177834811.67314574,54810,7
bihar,banka,2019,1,8076,227360,267021940.16171348,67847,172
bihar,banka,2019,2,8077,218773,376770492.4946597,78462,581
bihar,banka,2019,3,8078,207395,399520843.28654814,88984,1085
bihar,banka,2019,4,8079,304822,594930735.8216348,101749,1593
bihar,banka,2020,1,8080,343116,698729922.7629066,115821,1990
bihar,banka,2020,2,8081,561401,1141091343.959818,134957,2079
bihar,banka,2020,3,8082,680904,1369556029.868033,150540,2417
bihar,banka,2020,4,8083,850183,1740727176.1382694,166201,4045
bihar,banka,2021,1,8084,913770,2142327660.1623933,181322,6329
bihar,banka,2021,2,8085,1404388,3113876476.576599,196268,7665
bihar,banka,2021,3,8086,1508635,3204766572.7832217,213061,10823
bihar,banka,2021,4,8087,1783381,3648330404.99743,230631,14266
bihar,banka,2022,1,8088,2443460,5150342105.644461,249717,17766
bihar,banka,2022,2,8089,3182391,6425682620.649647,268709,19651
bihar,banka,2022,3,8090,3682107,6776364826.709768,288452,22209
bihar,banka,2022,4,8091,4507510,8051903001.159896,309783,24311
bihar,banka,2023,1,8092,5668782,10032078273.706383,330243,24655
bihar,banka,2023,2,8093,7166020,12241759079.78643,349708,25211
bihar,banka,2023,3,8094,7894039,11834530084.75902,370060,26089
bihar,banka,2023,4,8095,9848077,14386047973.987482,393588,26791
bihar,banka,2024,1,8096,11761936,17682079650.761196,422996,27412
bihar,banka,2024,2,8097,14648161,20173797007.36351,452340,28333
bihar,banka,2024,3,8098,15751355,19638375856.316357,477097,29404
bihar,banka,2024,4,8099,17591719,22224679459.33636,499320,30125
bihar,banka,2025,1,8100,17776381,23835863946.239292,523558,31112
bihar,banka,2025,2,8101,19916264,24815615064.6213,546387,32468
bihar,banka,2025,3,8102,20994270,23579145001.16034,571612,34241
bihar,banka,2025,4,8103,23254093,26723571074.278,600756,36021
bihar,banka,2026,1,8104,24274212,28459178465.37043,623881,37166
bihar,banka,2026,2,8105,26011792,29187204208.369865,653038,38472
bihar,begusarai,2018,1,8072,169790,160359788.77398783,59799,
bihar,begusarai,2018,2,8073,242008,329789939.8626993,84794,
bihar,begusarai,2018,3,8074,265074,426476652.3717272,106331,1
bihar,begusarai,2018,4,8075,380845,656808636.3556836,135091,20
bihar,begusarai,2019,1,8076,556592,850346345.012918,162275,722
bihar,begusarai,2019,2,8077,590062,1185022919.5145936,184833,3181
bihar,begusarai,2019,3,8078,590160,1273752320.8200572,207676,3947
bihar,begusarai,2019,4,8079,858844,1895408311.2345881,234847,4567
bihar,begusarai,2020,1,8080,951120,2190065968.0919075,262385,5375
bihar,begusarai,2020,2,8081,1205540,2776694804.2270374,294982,5824
bihar,begusarai,2020,3,8082,1667480,3831635341.1858015,326080,6468
bihar,begusarai,2020,4,8083,2258412,5217814515.255825,359361,9719
bihar,begusarai,2021,1,8084,2597519,5996593026.998067,392193,17773
bihar,begusarai,2021,2,8085,3734704,8270827824.100304,423884,21586
bihar,begusarai,2021,3,8086,4543810,9134220525.795795,460111,28746
bihar,begusarai,2021,4,8087,5224339,10636781243.420033,497003,35892
bihar,begusarai,2022,1,8088,6743272,13580090940.912601,535082,47280
bihar,begusarai,2022,2,8089,8499148,16886744419.842257,571600,55473
bihar,begusarai,2022,3,8090,10018878,18284965457.856804,610466,62809
bihar,begusarai,2022,4,8091,12254250,21654726166.86228,650100,69754
bihar,begusarai,2023,1,8092,13811323,24596556868.925644,687916,65785
bihar,begusarai,2023,2,8093,17507721,29218658977.960907,723247,66371
bihar,begusarai,2023,3,8094,18840718,28622501516.761078,760395,68333
bihar,begusarai,2023,4,8095,24511548,36570756431.175156,802406,70177
bihar,begusarai,2024,1,8096,27613525,40619495520.75554,849369,71737
bihar,begusarai,2024,2,8097,34323405,47428837751.98892,897247,74806
bihar,begusarai,2024,3,8098,35722511,47059145069.14806,939941,77551
bihar,begusarai,2024,4,8099,42054582,55313364343.02754,981073,80402
bihar,begusarai,2025,1,8100,39379700,52192787254.279434,1024536,82684
bihar,begusarai,2025,2,8101,46994738,59588140425.2016,1066031,85269
bihar,begusarai,2025,3,8102,48501150,56706232998.200226,1112170,87958
bihar,begusarai,2025,4,8103,55445918,65045782848.68358,1162354,91016
bihar,begusarai,2026,1,8104,55245185,65048202000.17858,1202403,93057
bihar,begusarai,2026,2,8105,61486211,69932590617.15247,1240451,95483
bihar,bhagalpur,2018,1,8072,213900,204148289.7679887,73208,
bihar,bhagalpur,2018,2,8073,312496,429221950.1084955,103454,
bihar,bhagalpur,2018,3,8074,483545,657282115.3250936,128363,1
bihar,bhagalpur,2018,4,8075,532159,862132238.8994541,162195,20
bihar,bhagalpur,2019,1,8076,802300,1116762397.2598784,193953,1785
bihar,bhagalpur,2019,2,8077,843212,1527821400.719583,222024,4450
bihar,bhagalpur,2019,3,8078,818413,1604989605.3379245,248497,5786
bihar,bhagalpur,2019,4,8079,1110796,2202865807.515664,278521,6664
bihar,bhagalpur,2020,1,8080,1176370,2540470071.6568046,310441,7731
bihar,bhagalpur,2020,2,8081,1424225,3311941390.3527684,350520,8189
bihar,bhagalpur,2020,3,8082,1937457,4525428999.706016,388519,9287
bihar,bhagalpur,2020,4,8083,2665688,5994039043.369697,427310,13242
bihar,bhagalpur,2021,1,8084,3111976,7121924750.9441595,464330,17525
bihar,bhagalpur,2021,2,8085,4048077,9474829908.474777,500055,19925
bihar,bhagalpur,2021,3,8086,5113511,10642534810.75261,541328,26281
bihar,bhagalpur,2021,4,8087,5840532,12013556785.807447,583458,33396
bihar,bhagalpur,2022,1,8088,7735463,16128808150.89225,626882,40208
bihar,bhagalpur,2022,2,8089,9960649,20224877072.547867,670304,43742
bihar,bhagalpur,2022,3,8090,11683244,21326908678.982506,715196,47405
bihar,bhagalpur,2022,4,8091,13741329,24499990553.81921,760120,50134
bihar,bhagalpur,2023,1,8092,16099848,28166047426.122265,802848,50401
bihar,bhagalpur,2023,2,8093,20153749,34015142857.591976,843900,51508
bihar,bhagalpur,2023,3,8094,22486868,33004813956.296967,887132,53663
bihar,bhagalpur,2023,4,8095,27218223,39810663552.47839,933498,55556
bihar,bhagalpur,2024,1,8096,31606949,44950744037.124695,986865,57498
bihar,bhagalpur,2024,2,8097,38920854,53245383791.12373,1043915,60028
bihar,bhagalpur,2024,3,8098,41619491,51709194588.4008,1094304,62722
bihar,bhagalpur,2024,4,8099,46154326,58374383091.61121,1141141,65380
bihar,bhagalpur,2025,1,8100,45028314,57371553017.33374,1189826,67837
bihar,bhagalpur,2025,2,8101,51962946,66134041096.85539,1237476,70351
bihar,bhagalpur,2025,3,8102,55586815,63281515489.801575,1290391,73223
bihar,bhagalpur,2025,4,8103,60653064,69230783774.23518,1345422,76154
bihar,bhagalpur,2026,1,8104,63018127,71337002761.78561,1390690,78242
bihar,bhagalpur,2026,2,8105,68065095,76007496069.88295,1447411,80820
bihar,bhojpur,2018,1,8072,145471,142858900.8570348,51877,
bihar,bhojpur,2018,2,8073,220117,310353149.84349394,74726,
bihar,bhojpur,2018,3,8074,294768,403887822.5862465,94492,1
bihar,bhojpur,2018,4,8075,367429,646836073.8142915,122075,4
bihar,bhojpur,2019,1,8076,576914,932017011.0170672,147524,871
bihar,bhojpur,2019,2,8077,619040,1308041032.4679413,169372,2850
bihar,bhojpur,2019,3,8078,564861,1268168386.6231499,190007,3750
bihar,bhojpur,2019,4,8079,850545,1827520951.3358426,213406,5200
bihar,bhojpur,2020,1,8080,912862,2160408816.24908,237385,6180
bihar,bhojpur,2020,2,8081,1174469,2751860013.6755905,266338,6627
bihar,bhojpur,2020,3,8082,1552374,3711308367.609033,293820,10136
bihar,bhojpur,2020,4,8083,2092586,5323876396.173671,321958,13903
bihar,bhojpur,2021,1,8084,2181477,5679043764.345011,349038,17682
bihar,bhojpur,2021,2,8085,3097063,8016031643.533401,374367,19570
bihar,bhojpur,2021,3,8086,3392622,7662603305.171287,404250,23142
bihar,bhojpur,2021,4,8087,4004422,9334723635.431023,434865,26848
bihar,bhojpur,2022,1,8088,5264780,12734097924.754726,465713,31142
bihar,bhojpur,2022,2,8089,6525102,15550771804.724518,495112,33746
bihar,bhojpur,2022,3,8090,7104584,14689819570.395737,526751,36518
bihar,bhojpur,2022,4,8091,9013479,18112665692.056904,558894,39637
bihar,bhojpur,2023,1,8092,10572122,22152410497.1923,591297,40130
bihar,bhojpur,2023,2,8093,13461362,25780105722.64855,621329,41256
bihar,bhojpur,2023,3,8094,13618205,23052623045.12178,653422,43537
bihar,bhojpur,2023,4,8095,17893913,29848847094.214725,690146,46016
bihar,bhojpur,2024,1,8096,21590275,36387694500.07097,731752,48946
bihar,bhojpur,2024,2,8097,26274340,40180591730.24628,774138,51554
bihar,bhojpur,2024,3,8098,26537592,38047816267.740395,810756,54209
bihar,bhojpur,2024,4,8099,32097857,46611409092.081154,845561,56751
bihar,bhojpur,2025,1,8100,32448200,48870468678.590034,881633,59359
bihar,bhojpur,2025,2,8101,38010631,54457558954.126564,915218,61682
bihar,bhojpur,2025,3,8102,36599761,46880663929.0974,952194,63869
bihar,bhojpur,2025,4,8103,41245825,54169884315.3295,992282,66600
bihar,bhojpur,2026,1,8104,43259981,58496411703.996346,1026935,68294
bihar,bhojpur,2026,2,8105,47979063,61555430238.12782,1035757,70550
bihar,buxar,2018,1,8072,78623,69589918.05561613,29924,
bihar,buxar,2018,2,8073,117541,144451027.29638916,43306,
bihar,buxar,2018,3,8074,165217,216611490.8205854,55153,
bihar,buxar,2018,4,8075,199432,321238397.47956634,71865,6
bihar,buxar,2019,1,8076,333335,487570657.4918958,87316,166
bihar,buxar,2019,2,8077,336828,668530656.409927,100194,757
bihar,buxar,2019,3,8078,289729,611268143.6527157,112742,1114
bihar,buxar,2019,4,8079,459536,934115978.1007872,127165,1666
bihar,buxar,2020,1,8080,483866,1152636608.8631816,142324,2179
bihar,buxar,2020,2,8081,645257,1528514549.237072,160217,2404
bihar,buxar,2020,3,8082,833823,1955627483.9708867,176839,3735
bihar,buxar,2020,4,8083,1131671,2892350715.9259667,194084,6586
bihar,buxar,2021,1,8084,1169843,3132686341.9287524,210638,8341
bihar,buxar,2021,2,8085,1743051,4658246363.225436,226723,9506
bihar,buxar,2021,3,8086,1828152,4193545924.261352,245164,11897
bihar,buxar,2021,4,8087,2229898,5432617295.32048,264238,14774
bihar,buxar,2022,1,8088,2939618,7412683543.729954,283776,18754
bihar,buxar,2022,2,8089,3743436,9187752327.395508,302411,20474
bihar,buxar,2022,3,8090,3978049,8538270091.782019,322183,22396
bihar,buxar,2022,4,8091,5073694,10777919292.629333,342426,24445
bihar,buxar,2023,1,8092,5897983,12876104432.444843,363327,25113
bihar,buxar,2023,2,8093,7476814,15039973550.414581,382852,25751
bihar,buxar,2023,3,8094,7773921,13373402716.403473,403760,27439
bihar,buxar,2023,4,8095,10270994,17833006199.42385,427096,28799
bihar,buxar,2024,1,8096,12298284,21673982697.668705,453396,30184
bihar,buxar,2024,2,8097,15066113,24269882202.05264,480340,31442
bihar,buxar,2024,3,8098,15515642,22545254496.706,504322,33214
bihar,buxar,2024,4,8099,19089578,28493408574.385643,527101,35058
bihar,buxar,2025,1,8100,19295120,29884935676.330376,551075,36621
bihar,buxar,2025,2,8101,22670887,33301360488.264584,573509,37952
bihar,buxar,2025,3,8102,22232307,28013667232.120304,598050,39513
bihar,buxar,2025,4,8103,25236620,32999217010.21905,624161,41539
bihar,buxar,2026,1,8104,26411096,36201536160.99349,646760,42756
bihar,buxar,2026,2,8105,28799633,37695576744.28938,656368,43975
bihar,darbhanga,2018,1,8072,275532,276461071.79247427,76452,
bihar,darbhanga,2018,2,8073,396505,682353974.3255821,107529,
bihar,darbhanga,2018,3,8074,486444,884079992.398912,134507,10
bihar,darbhanga,2018,4,8075,614397,1313390324.372139,171605,67
bihar,darbhanga,2019,1,8076,930717,1756793787.9107926,208015,533
bihar,darbhanga,2019,2,8077,1022123,2508725421.440534,238304,2472
bihar,darbhanga,2019,3,8078,998991,2603164346.0191293,269033,3187
bihar,darbhanga,2019,4,8079,1329617,3518499368.27349,302454,4046
bihar,darbhanga,2020,1,8080,1594011,4194414542.5940714,338812,7483
bihar,darbhanga,2020,2,8081,2018787,5128899516.167271,383827,8853
bihar,darbhanga,2020,3,8082,2810472,6984451344.945797,427285,11419
bihar,darbhanga,2020,4,8083,3803012,9492588795.985716,470838,17638
bihar,darbhanga,2021,1,8084,4334251,11107395871.849802,512961,25248
bihar,darbhanga,2021,2,8085,6157658,14966797977.199251,555275,32132
bihar,darbhanga,2021,3,8086,7390523,15682876872.764547,603834,41599
bihar,darbhanga,2021,4,8087,8359314,17476529358.619797,651865,49596
bihar,darbhanga,2022,1,8088,10802866,22594523105.610733,701325,57746
bihar,darbhanga,2022,2,8089,13526519,27995802000.526978,749021,62871
bihar,darbhanga,2022,3,8090,15073895,27786462728.65152,799148,67246
bihar,darbhanga,2022,4,8091,17909058,32145639554.401314,848483,71725
bihar,darbhanga,2023,1,8092,20309246,37330370178.13746,896221,71952
bihar,darbhanga,2023,2,8093,25493084,44598352192.74045,941543,72485
bihar,darbhanga,2023,3,8094,25520509,40353228901.81671,989825,74432
bihar,darbhanga,2023,4,8095,32769585,50462056238.68196,1042017,77178
bihar,darbhanga,2024,1,8096,36283664,55827066397.69507,1098317,80046
bihar,darbhanga,2024,2,8097,45392098,66133121603.893715,1159226,83554
bihar,darbhanga,2024,3,8098,45406536,61955687150.83639,1213248,86972
bihar,darbhanga,2024,4,8099,52203611,72341860427.87975,1264886,89958
bihar,darbhanga,2025,1,8100,51217551,71436717945.51096,1320192,92486
bihar,darbhanga,2025,2,8101,60678633,82316132563.33957,1376024,95310
bihar,darbhanga,2025,3,8102,59329063,72685702570.77107,1435408,98374
bihar,darbhanga,2025,4,8103,66344010,82815269781.7691,1501133,102125
bihar,darbhanga,2026,1,8104,68693597,85431941836.11096,1553479,105083
bihar,darbhanga,2026,2,8105,76137061,92163716667.89967,1583605,108685
bihar,gaya,2018,1,8072,293472,278592368.63823694,92772,
bihar,gaya,2018,2,8073,393308,521108131.50568295,129196,
bihar,gaya,2018,3,8074,1046315,1031104302.9376719,162572,2
bihar,gaya,2018,4,8075,826238,1241820853.7837017,208129,34
bihar,gaya,2019,1,8076,1242802,1757615685.5497227,251960,2785
bihar,gaya,2019,2,8077,1268186,2323257207.552431,287963,10139
bihar,gaya,2019,3,8078,1589707,2554592892.021221,324647,14234
bihar,gaya,2019,4,8079,2053795,3359842016.5390825,365002,16835
bihar,gaya,2020,1,8080,1953228,4186710447.0144243,408442,19382
bihar,gaya,2020,2,8081,2439378,5529754404.312632,457624,20565
bihar,gaya,2020,3,8082,3260327,7314373356.78092,503873,23672
bihar,gaya,2020,4,8083,4347461,9664211352.1756,550681,29541
bihar,gaya,2021,1,8084,5049974,11741419717.081272,597717,35705
bihar,gaya,2021,2,8085,6575177,15458343513.594482,643046,38748
bihar,gaya,2021,3,8086,8127700,16773400854.752449,695229,42990
bihar,gaya,2021,4,8087,9123687,19132793181.373432,747830,48104
bihar,gaya,2022,1,8088,12082179,26957228043.89377,803677,54938
bihar,gaya,2022,2,8089,14703031,32352101829.058403,856478,59356
bihar,gaya,2022,3,8090,16896613,33884874516.374725,914103,62952
bihar,gaya,2022,4,8091,20085463,39220910075.81438,973316,66028
bihar,gaya,2023,1,8092,23695997,47340047719.05632,1032302,66134
bihar,gaya,2023,2,8093,28820568,52660177581.31935,1087046,67409
