state,district,year,quarter,period_id,transaction_count,transaction_amount
rajasthan,rajsamand,2023,1,8092,9625973,16862035983.04568
rajasthan,rajsamand,2023,2,8093,11835988,18500233198.217308
rajasthan,rajsamand,2023,3,8094,12537877,19341677781.11373
rajasthan,rajsamand,2023,4,8095,13894345,21900827486.063713
rajasthan,rajsamand,2024,1,8096,16138021,24726239096.88004
rajasthan,rajsamand,2024,2,8097,18921825,26318148816.495438
rajasthan,rajsamand,2024,3,8098,19691668,26602622097.13858
rajasthan,rajsamand,2024,4,8099,20803817,29672336029.938644
rajasthan,rajsamand,2025,1,8100,20933549,28955755134.958252
rajasthan,rajsamand,2025,2,8101,22558066,29428343393.029385
rajasthan,rajsamand,2025,3,8102,23705486,29147506134.02037
rajasthan,rajsamand,2025,4,8103,23699026,31571854152.963562
rajasthan,rajsamand,2026,1,8104,24562641,32325215871.29213
rajasthan,rajsamand,2026,2,8105,26297004,33460299716.363194
rajasthan,salumber,2018,1,8072,14937,18748757.345055915
rajasthan,salumber,2018,2,8073,20674,36303178.545478255
rajasthan,salumber,2018,3,8074,29802,62581015.9000225
rajasthan,salumber,2018,4,8075,45157,95623785.3014909
rajasthan,salumber,2019,1,8076,67801,134619416.02260774
rajasthan,salumber,2019,2,8077,82378,176561769.5415911
rajasthan,salumber,2019,3,8078,98438,222302446.89543098
rajasthan,salumber,2019,4,8079,140811,321737968.86057043
rajasthan,salumber,2020,1,8080,199686,427333379.85412776
rajasthan,salumber,2020,2,8081,309479,543054524.1417465
rajasthan,salumber,2020,3,8082,357719,739580364.5647453
rajasthan,salumber,2020,4,8083,468857,973237869.4589436
rajasthan,salumber,2021,1,8084,581582,1216940634.0804942
rajasthan,salumber,2021,2,8085,741234,1430566180.505411
rajasthan,salumber,2021,3,8086,917906,1786638449.1548278
rajasthan,salumber,2021,4,8087,1029821,2000497451.463542
rajasthan,salumber,2022,1,8088,1352766,2619606836.8134317
rajasthan,salumber,2022,2,8089,1527643,2814079422.9916935
rajasthan,salumber,2022,3,8090,1680245,3008597141.143235
rajasthan,salumber,2022,4,8091,2010849,3505156895.89455
rajasthan,salumber,2023,1,8092,2243575,3924514349.242508
rajasthan,salumber,2023,2,8093,2678439,4283107365.6778564
rajasthan,salumber,2023,3,8094,2840268,4387280560.559483
rajasthan,salumber,2023,4,8095,3249061,4922011822.871323
rajasthan,salumber,2024,1,8096,3846540,5630060107.887857
rajasthan,salumber,2024,2,8097,4315747,5814735934.593746
rajasthan,salumber,2024,3,8098,4437134,5772051322.184642
rajasthan,salumber,2024,4,8099,4951411,6761892089.632943
rajasthan,salumber,2025,1,8100,5114193,6935040393.589035
rajasthan,salumber,2025,2,8101,5366592,6886131170.798551
rajasthan,salumber,2025,3,8102,5603849,6705881999.330189
rajasthan,salumber,2025,4,8103,5755309,7362532291.321602
rajasthan,salumber,2026,1,8104,6153145,7720156306.217004
rajasthan,salumber,2026,2,8105,6323620,7699711289.652384
rajasthan,sawai madhopur,2018,1,8072,194154,157488002.74326998
rajasthan,sawai madhopur,2018,2,8073,232214,272047329.37825656
rajasthan,sawai madhopur,2018,3,8074,314667,404148455.05655575
rajasthan,sawai madhopur,2018,4,8075,503698,710739945.2796509
rajasthan,sawai madhopur,2019,1,8076,1135419,1072325421.4989958
rajasthan,sawai madhopur,2019,2,8077,938558,1435134529.5736885
rajasthan,sawai madhopur,2019,3,8078,949953,1571509575.209968
rajasthan,sawai madhopur,2019,4,8079,1398041,2386356939.7934747
rajasthan,sawai madhopur,2020,1,8080,1706619,2810205041.6425457
rajasthan,sawai madhopur,2020,2,8081,2178778,3637494514.0046844
rajasthan,sawai madhopur,2020,3,8082,2790419,4702059502.125207
rajasthan,sawai madhopur,2020,4,8083,2974107,5262286369.530268
rajasthan,sawai madhopur,2021,1,8084,4240160,7062142679.7883835
rajasthan,sawai madhopur,2021,2,8085,5439534,9034311682.33221
rajasthan,sawai madhopur,2021,3,8086,6687899,9781847937.655165
rajasthan,sawai madhopur,2021,4,8087,7363089,11289244940.217733
rajasthan,sawai madhopur,2022,1,8088,9582248,14225635071.165781
rajasthan,sawai madhopur,2022,2,8089,10478154,15831115415.07354
rajasthan,sawai madhopur,2022,3,8090,12167920,15896462422.567596
rajasthan,sawai madhopur,2022,4,8091,13376041,19061361501.57719
rajasthan,sawai madhopur,2023,1,8092,14998772,21426859006.594414
rajasthan,sawai madhopur,2023,2,8093,16925251,23432929046.232372
rajasthan,sawai madhopur,2023,3,8094,19322871,23333842553.469788
rajasthan,sawai madhopur,2023,4,8095,21774230,28411544713.99994
rajasthan,sawai madhopur,2024,1,8096,26398068,33279164296.393784
rajasthan,sawai madhopur,2024,2,8097,27746880,34607452657.25026
rajasthan,sawai madhopur,2024,3,8098,28188360,30870968282.59999
rajasthan,sawai madhopur,2024,4,8099,30368758,36859391951.94107
rajasthan,sawai madhopur,2025,1,8100,28725672,35697141775.12905
rajasthan,sawai madhopur,2025,2,8101,30249218,36913857895.51677
rajasthan,sawai madhopur,2025,3,8102,30444920,32122902991.754726
rajasthan,sawai madhopur,2025,4,8103,32413116,38304489602.368515
rajasthan,sawai madhopur,2026,1,8104,33157029,39173161486.83049
rajasthan,sawai madhopur,2026,2,8105,34152477,39984318802.53328
rajasthan,sikar,2018,1,8072,399134,425572796.24527335
rajasthan,sikar,2018,2,8073,481891,704339198.6684148
rajasthan,sikar,2018,3,8074,564408,1019387831.3297279
rajasthan,sikar,2018,4,8075,873336,1776394242.2415152
rajasthan,sikar,2019,1,8076,1618985,2625087244.8267407
rajasthan,sikar,2019,2,8077,1688967,3592751705.7165914
rajasthan,sikar,2019,3,8078,2078284,4514783099.798695
rajasthan,sikar,2019,4,8079,2842428,6870031127.563028
rajasthan,sikar,2020,1,8080,3676528,8494174311.075348
rajasthan,sikar,2020,2,8081,4292028,9053507014.665592
rajasthan,sikar,2020,3,8082,5859500,13248462107.440432
rajasthan,sikar,2020,4,8083,7780290,18550892206.246338
rajasthan,sikar,2021,1,8084,10018658,22612559406.73993
rajasthan,sikar,2021,2,8085,12183705,26643996118.388496
rajasthan,sikar,2021,3,8086,16463829,32968422959.87696
rajasthan,sikar,2021,4,8087,17501444,37565596480.25721
rajasthan,sikar,2022,1,8088,22323694,45768116098.2342
rajasthan,sikar,2022,2,8089,26321996,51459092817.99835
rajasthan,sikar,2022,3,8090,30681179,56409353054.0555
rajasthan,sikar,2022,4,8091,32924291,65505120361.17923
rajasthan,sikar,2023,1,8092,37210000,73212792236.37128
rajasthan,sikar,2023,2,8093,43697692,79736748081.00986
rajasthan,sikar,2023,3,8094,50096614,84222710207.07123
rajasthan,sikar,2023,4,8095,54789655,99318009716.65552
rajasthan,sikar,2024,1,8096,66021483,115464500559.12756
rajasthan,sikar,2024,2,8097,74433901,120531626090.50247
rajasthan,sikar,2024,3,8098,79559561,121183817707.46274
rajasthan,sikar,2024,4,8099,82544878,136378181247.88747
rajasthan,sikar,2025,1,8100,80473846,130182964300.98334
rajasthan,sikar,2025,2,8101,87868857,134620759903.72073
rajasthan,sikar,2025,3,8102,91862314,130004409393.5346
rajasthan,sikar,2025,4,8103,93447757,145189784454.28348
rajasthan,sikar,2026,1,8104,96400715,146956818370.65305
rajasthan,sikar,2026,2,8105,100642547,148112890520.6823
rajasthan,sirohi,2018,1,8072,77730,89569658.9483047
rajasthan,sirohi,2018,2,8073,97657,149465031.24352604
rajasthan,sirohi,2018,3,8074,116528,222249562.7182139
rajasthan,sirohi,2018,4,8075,191026,345366046.9442973
rajasthan,sirohi,2019,1,8076,310372,472246269.6190423
rajasthan,sirohi,2019,2,8077,321564,618260808.3365954
rajasthan,sirohi,2019,3,8078,370822,774810902.3926394
rajasthan,sirohi,2019,4,8079,523217,1133263217.271806
rajasthan,sirohi,2020,1,8080,673441,1338093253.3665917
rajasthan,sirohi,2020,2,8081,837424,1436508911.834141
rajasthan,sirohi,2020,3,8082,1164514,2278613926.093671
rajasthan,sirohi,2020,4,8083,1579152,3058555413.706628
rajasthan,sirohi,2021,1,8084,1996270,3940038310.115611
rajasthan,sirohi,2021,2,8085,2351548,4413034351.381589
rajasthan,sirohi,2021,3,8086,3301101,6085244467.701431
rajasthan,sirohi,2021,4,8087,3451464,6546844260.90534
rajasthan,sirohi,2022,1,8088,4423583,8207145536.335609
rajasthan,sirohi,2022,2,8089,5375988,9240181817.915495
rajasthan,sirohi,2022,3,8090,6302432,10357142041.13144
rajasthan,sirohi,2022,4,8091,6908341,11622657975.058073
rajasthan,sirohi,2023,1,8092,7780203,13034038325.381119
rajasthan,sirohi,2023,2,8093,9132715,14292115450.067135
rajasthan,sirohi,2023,3,8094,10042220,15215446088.845833
rajasthan,sirohi,2023,4,8095,11209860,17176242701.6072
rajasthan,sirohi,2024,1,8096,13024914,19471110665.31827
rajasthan,sirohi,2024,2,8097,15323076,20942750670.238953
rajasthan,sirohi,2024,3,8098,16373448,21683315522.222595
rajasthan,sirohi,2024,4,8099,17423865,24111552841.320957
rajasthan,sirohi,2025,1,8100,17927599,23518288378.2568
rajasthan,sirohi,2025,2,8101,19245937,24253482797.09839
rajasthan,sirohi,2025,3,8102,20623490,24403230509.672165
rajasthan,sirohi,2025,4,8103,20707477,26511700681.326927
rajasthan,sirohi,2026,1,8104,21105602,26348281652.84196
rajasthan,sirohi,2026,2,8105,22510550,27500415013.848972
rajasthan,sri ganganagar,2018,1,8072,297373,356919915.13384914
rajasthan,sri ganganagar,2018,2,8073,381772,625251409.1563426
rajasthan,sri ganganagar,2018,3,8074,447743,835118739.0117261
rajasthan,sri ganganagar,2018,4,8075,663242,1350644259.6620798
rajasthan,sri ganganagar,2019,1,8076,1011451,1802793079.046844
rajasthan,sri ganganagar,2019,2,8077,1133400,2429086476.9671865
rajasthan,sri ganganagar,2019,3,8078,1286093,2929509333.199446
rajasthan,sri ganganagar,2019,4,8079,1737572,3932686748.9107447
rajasthan,sri ganganagar,2020,1,8080,2138935,4640710515.377665
rajasthan,sri ganganagar,2020,2,8081,2496189,5312696701.648339
rajasthan,sri ganganagar,2020,3,8082,3171230,7177604421.87157
rajasthan,sri ganganagar,2020,4,8083,4223158,9452827290.240782
rajasthan,sri ganganagar,2021,1,8084,5421422,11534850326.249424
rajasthan,sri ganganagar,2021,2,8085,6526739,14410037136.009485
rajasthan,sri ganganagar,2021,3,8086,9106382,17462116519.870956
rajasthan,sri ganganagar,2021,4,8087,9562019,19163392382.947914
rajasthan,sri ganganagar,2022,1,8088,13033890,25261043753.55283
rajasthan,sri ganganagar,2022,2,8089,15662698,28893863521.365967
rajasthan,sri ganganagar,2022,3,8090,19148760,31828777249.975727
rajasthan,sri ganganagar,2022,4,8091,21057276,37134892058.61569
rajasthan,sri ganganagar,2023,1,8092,23470989,41960610434.6042
rajasthan,sri ganganagar,2023,2,8093,26510887,45454157498.8125
rajasthan,sri ganganagar,2023,3,8094,30374232,46893904443.54428
rajasthan,sri ganganagar,2023,4,8095,33200896,54414623363.72453
rajasthan,sri ganganagar,2024,1,8096,38781101,59376668240.48134
rajasthan,sri ganganagar,2024,2,8097,44736877,65642740030.25864
rajasthan,sri ganganagar,2024,3,8098,47528336,63413748299.290085
rajasthan,sri ganganagar,2024,4,8099,50483157,73588445687.9466
rajasthan,sri ganganagar,2025,1,8100,49843320,69694196851.73505
rajasthan,sri ganganagar,2025,2,8101,53775476,76306554046.74948
rajasthan,sri ganganagar,2025,3,8102,56376961,78258636909.29843
rajasthan,sri ganganagar,2025,4,8103,57076451,89058468727.18869
rajasthan,sri ganganagar,2026,1,8104,58075429,78685352276.52097
rajasthan,sri ganganagar,2026,2,8105,61808283,83651200138.29231
rajasthan,tonk,2018,1,8072,183839,157852566.67299634
rajasthan,tonk,2018,2,8073,224634,274946838.70365083
rajasthan,tonk,2018,3,8074,291252,401509876.6655356
rajasthan,tonk,2018,4,8075,491681,667870928.4796904
rajasthan,tonk,2019,1,8076,1136546,1112528556.1993554
rajasthan,tonk,2019,2,8077,956471,1425690071.5598655
rajasthan,tonk,2019,3,8078,1103019,1798936506.1749039
rajasthan,tonk,2019,4,8079,1463103,2592309138.2050705
rajasthan,tonk,2020,1,8080,1894879,3234614468.8274727
rajasthan,tonk,2020,2,8081,2279446,4151968732.6351986
rajasthan,tonk,2020,3,8082,2930324,5264529541.488667
rajasthan,tonk,2020,4,8083,3763136,6816362668.911362
rajasthan,tonk,2021,1,8084,4537754,8108180920.69911
rajasthan,tonk,2021,2,8085,5672805,10060493345.775532
rajasthan,tonk,2021,3,8086,7211881,11622695430.303192
rajasthan,tonk,2021,4,8087,7728845,12679284277.089787
rajasthan,tonk,2022,1,8088,9937556,15929323367.397903
rajasthan,tonk,2022,2,8089,10822411,17872332170.06241
rajasthan,tonk,2022,3,8090,12638202,18360044753.421013
rajasthan,tonk,2022,4,8091,14129731,21341588354.838062
rajasthan,tonk,2023,1,8092,15932193,23906610100.16461
rajasthan,tonk,2023,2,8093,17885085,26572203135.49515
rajasthan,tonk,2023,3,8094,20570491,27363427381.51965
rajasthan,tonk,2023,4,8095,23299925,32127953534.48321
rajasthan,tonk,2024,1,8096,27980333,37207887534.091484
rajasthan,tonk,2024,2,8097,30358770,40758016781.73888
rajasthan,tonk,2024,3,8098,32002181,37475868626.114365
rajasthan,tonk,2024,4,8099,34174733,43273304974.88666
rajasthan,tonk,2025,1,8100,32941025,41943330790.282196
rajasthan,tonk,2025,2,8101,35076658,45056833735.205635
rajasthan,tonk,2025,3,8102,36424456,40573729034.56804
rajasthan,tonk,2025,4,8103,38253500,45804088698.20302
rajasthan,tonk,2026,1,8104,40094494,47944765821.39456
rajasthan,tonk,2026,2,8105,40709985,50329758460.18019
rajasthan,udaipur,2018,1,8072,264140,368659191.94093776
rajasthan,udaipur,2018,2,8073,332845,586951408.6400368
rajasthan,udaipur,2018,3,8074,460092,887474854.3331745
rajasthan,udaipur,2018,4,8075,670954,1308913867.080636
rajasthan,udaipur,2019,1,8076,1162760,1803779835.0887337
rajasthan,udaipur,2019,2,8077,1347942,2264083302.2403545
rajasthan,udaipur,2019,3,8078,2014282,3052827105.112
rajasthan,udaipur,2019,4,8079,2790586,4247727737.12833
rajasthan,udaipur,2020,1,8080,3291917,4917529652.555092
rajasthan,udaipur,2020,2,8081,2423911,3891014996.2508106
rajasthan,udaipur,2020,3,8082,4276959,7196991798.768809
rajasthan,udaipur,2020,4,8083,5947714,9886333158.56009
rajasthan,udaipur,2021,1,8084,8030914,12424037227.608883
rajasthan,udaipur,2021,2,8085,7412194,12324455123.846611
rajasthan,udaipur,2021,3,8086,11849684,18211179810.370647
rajasthan,udaipur,2021,4,8087,12314044,19577129884.80051
rajasthan,udaipur,2022,1,8088,15543218,24593898630.53192
rajasthan,udaipur,2022,2,8089,18418702,27505384293.419624
rajasthan,udaipur,2022,3,8090,20913556,30319559749.91967
rajasthan,udaipur,2022,4,8091,24262997,35414331801.341225
rajasthan,udaipur,2023,1,8092,26038911,38292756183.88184
rajasthan,udaipur,2023,2,8093,30036829,41782376650.80779
rajasthan,udaipur,2023,3,8094,34086698,45283102521.795044
rajasthan,udaipur,2023,4,8095,36548544,49575180825.33518
rajasthan,udaipur,2024,1,8096,41991528,54943403039.468735
rajasthan,udaipur,2024,2,8097,49127359,58170783542.616425
rajasthan,udaipur,2024,3,8098,51322405,59825678800.11528
rajasthan,udaipur,2024,4,8099,56817193,67375941360.3623
rajasthan,udaipur,2025,1,8100,58508136,68132274402.84412
rajasthan,udaipur,2025,2,8101,60367433,67506085544.82637
rajasthan,udaipur,2025,3,8102,65532608,71051601592.03294
rajasthan,udaipur,2025,4,8103,66342358,76775211982.2556
rajasthan,udaipur,2026,1,8104,68205918,76586496532.76825
rajasthan,udaipur,2026,2,8105,71477414,78339056044.8245
sikkim,gangtok,2018,1,8072,21040,32678157.487245888
sikkim,gangtok,2018,2,8073,34801,77072601.36319348
sikkim,gangtok,2018,3,8074,49747,114890954.9477332
sikkim,gangtok,2018,4,8075,74593,190576949.9269052
sikkim,gangtok,2019,1,8076,98681,219495130.11771536
sikkim,gangtok,2019,2,8077,131058,346562037.7092532
sikkim,gangtok,2019,3,8078,143054,361009080.8714104
sikkim,gangtok,2019,4,8079,174904,468260037.41066694
sikkim,gangtok,2020,1,8080,195540,477805238.5295453
sikkim,gangtok,2020,2,8081,219905,503245024.8901543
sikkim,gangtok,2020,3,8082,265721,654332373.3785565
sikkim,gangtok,2020,4,8083,329563,901158985.3214684
sikkim,gangtok,2021,1,8084,393317,1133478250.7648017
sikkim,gangtok,2021,2,8085,444817,1134568048.772502
sikkim,gangtok,2021,3,8086,563477,1490458793.1942856
sikkim,gangtok,2021,4,8087,704465,1915699421.9034517
sikkim,gangtok,2022,1,8088,839825,2104932203.7391624
sikkim,gangtok,2022,2,8089,1175001,2957011584.887932
sikkim,gangtok,2022,3,8090,1325951,2810097473.7037826
sikkim,gangtok,2022,4,8091,1511824,3217785620.4157634
sikkim,gangtok,2023,1,8092,1618811,3271492748.6249704
sikkim,gangtok,2023,2,8093,2173204,4370356912.166085
sikkim,gangtok,2023,3,8094,2243063,3855598098.6421337
sikkim,gangtok,2023,4,8095,2333837,4175795902.4630775
sikkim,gangtok,2024,1,8096,2714897,4577184282.773624
sikkim,gangtok,2024,2,8097,3411239,5708871152.182371
sikkim,gangtok,2024,3,8098,3625774,5145518403.080811
sikkim,gangtok,2024,4,8099,4228485,6190797936.952543
sikkim,gangtok,2025,1,8100,4552142,6093187185.425669
sikkim,gangtok,2025,2,8101,5227454,7134146270.479297
sikkim,gangtok,2025,3,8102,5359001,6530856001.964493
sikkim,gangtok,2025,4,8103,5559207,6936780692.562288
sikkim,gangtok,2026,1,8104,6026537,7573634445.905568
sikkim,gangtok,2026,2,8105,7028410,9043265131.132269
sikkim,gyalshing,2018,1,8072,3783,7022217.210853418
sikkim,gyalshing,2018,2,8073,9146,15690460.329959072
sikkim,gyalshing,2018,3,8074,10955,25942901.70844374
sikkim,gyalshing,2018,4,8075,15405,40906218.166053616
sikkim,gyalshing,2019,1,8076,16721,38235468.07816884
sikkim,gyalshing,2019,2,8077,24687,59962871.65962055
sikkim,gyalshing,2019,3,8078,23876,60481614.52499995
sikkim,gyalshing,2019,4,8079,29916,79104143.61516741
sikkim,gyalshing,2020,1,8080,33973,89740212.34091382
sikkim,gyalshing,2020,2,8081,44473,100508294.97614631
sikkim,gyalshing,2020,3,8082,51509,132440134.70032212
sikkim,gyalshing,2020,4,8083,59137,174102633.72053522
sikkim,gyalshing,2021,1,8084,63664,198284491.16134977
sikkim,gyalshing,2021,2,8085,78161,206184428.64105085
sikkim,gyalshing,2021,3,8086,93059,265629343.012226
sikkim,gyalshing,2021,4,8087,102936,324995432.8006184
sikkim,gyalshing,2022,1,8088,124619,375456869.83932847
sikkim,gyalshing,2022,2,8089,161446,477223795.68831056
sikkim,gyalshing,2022,3,8090,177497,458661095.67587346
sikkim,gyalshing,2022,4,8091,194536,519919623.5057695
sikkim,gyalshing,2023,1,8092,204570,524050752.09056664
sikkim,gyalshing,2023,2,8093,270242,646541760.8124303
sikkim,gyalshing,2023,3,8094,282760,562802493.7751234
sikkim,gyalshing,2023,4,8095,314530,652161828.0353351
sikkim,gyalshing,2024,1,8096,361188,666367918.6203074
sikkim,gyalshing,2024,2,8097,486739,845581384.1435691
sikkim,gyalshing,2024,3,8098,519065,718281794.0582116
sikkim,gyalshing,2024,4,8099,640105,960719485.3609494
sikkim,gyalshing,2025,1,8100,722367,957353422.1393523
sikkim,gyalshing,2025,2,8101,838778,1116792229.2532442
sikkim,gyalshing,2025,3,8102,872694,1035030498.529758
sikkim,gyalshing,2025,4,8103,875308,1110020283.9521601
sikkim,gyalshing,2026,1,8104,963303,1211916408.4182987
sikkim,gyalshing,2026,2,8105,1119535,1446820127.8332071
sikkim,mangan,2018,1,8072,4064,6373989.127026568
sikkim,mangan,2018,2,8073,7727,14968987.825831383
sikkim,mangan,2018,3,8074,11777,31482994.453119222
sikkim,mangan,2018,4,8075,19196,61119969.178576544
sikkim,mangan,2019,1,8076,19034,50328007.055449136
sikkim,mangan,2019,2,8077,26955,75105356.95513019
