state,year,quarter,period_id,category_raw,transactions
ladakh,2021,4,8087,P2P,416036
ladakh,2021,4,8087,Retail,285865
ladakh,2021,4,8087,Utility,155738
ladakh,2022,1,8088,P2P,490348
ladakh,2022,1,8088,Retail,333285
ladakh,2022,1,8088,Utility,168329
ladakh,2022,2,8089,Retail,587810
ladakh,2022,2,8089,Utility,256115
ladakh,2022,2,8089,P2P,847046
ladakh,2022,3,8090,Retail,710428
ladakh,2022,3,8090,Utility,302983
ladakh,2022,3,8090,P2P,1064875
ladakh,2022,4,8091,Retail,773705
ladakh,2022,4,8091,Utility,262043
ladakh,2022,4,8091,P2P,900940
ladakh,2023,1,8092,P2P,840723
ladakh,2023,1,8092,Retail,794686
ladakh,2023,1,8092,Utility,247516
ladakh,2023,2,8093,P2P,1534520
ladakh,2023,2,8093,Retail,1437079
ladakh,2023,2,8093,Utility,424429
ladakh,2023,3,8094,P2P,1856334
ladakh,2023,3,8094,Retail,1693969
ladakh,2023,3,8094,Utility,515323
ladakh,2023,4,8095,P2P,1495868
ladakh,2023,4,8095,Retail,1624260
ladakh,2023,4,8095,Utility,403359
ladakh,2024,1,8096,P2P,1309880
ladakh,2024,1,8096,Retail,1611509
ladakh,2024,1,8096,Utility,332052
ladakh,2024,2,8097,P2P,2223303
ladakh,2024,2,8097,Retail,2943855
ladakh,2024,2,8097,Utility,524781
ladakh,2024,3,8098,P2P,2729278
ladakh,2024,3,8098,Retail,3592229
ladakh,2024,3,8098,Utility,641721
ladakh,2024,4,8099,P2P,2147484
ladakh,2024,4,8099,Retail,3075686
ladakh,2024,4,8099,Utility,509252
ladakh,2025,1,8100,P2P,1789370
ladakh,2025,1,8100,Retail,2532508
ladakh,2025,1,8100,Utility,508051
ladakh,2025,2,8101,Retail,4345406
ladakh,2025,2,8101,Utility,632290
ladakh,2025,2,8101,P2P,2676016
ladakh,2025,3,8102,P2P,3175450
ladakh,2025,3,8102,Retail,4892557
ladakh,2025,3,8102,Utility,714259
ladakh,2025,4,8103,Retail,3470604
ladakh,2025,4,8103,Utility,543512
ladakh,2025,4,8103,P2P,2329612
ladakh,2026,1,8104,P2P,2125414
ladakh,2026,1,8104,Retail,3180624
ladakh,2026,1,8104,Utility,474318
ladakh,2026,2,8105,P2P,3331223
ladakh,2026,2,8105,Retail,5270609
ladakh,2026,2,8105,Utility,655593
lakshadweep,2018,1,8072,P2P,576
lakshadweep,2018,1,8072,Retail,548
lakshadweep,2018,2,8073,P2P,1665
lakshadweep,2018,2,8073,Retail,1202
lakshadweep,2018,2,8073,Utility,8
lakshadweep,2018,3,8074,P2P,1177
lakshadweep,2018,3,8074,Retail,1481
lakshadweep,2018,3,8074,Utility,18
lakshadweep,2018,4,8075,P2P,1178
lakshadweep,2018,4,8075,Retail,1800
lakshadweep,2018,4,8075,Utility,41
lakshadweep,2019,1,8076,P2P,2117
lakshadweep,2019,1,8076,Retail,2458
lakshadweep,2019,1,8076,Utility,47
lakshadweep,2019,2,8077,P2P,2342
lakshadweep,2019,2,8077,Retail,3217
lakshadweep,2019,2,8077,Utility,49
lakshadweep,2019,3,8078,P2P,2600
lakshadweep,2019,3,8078,Retail,2520
lakshadweep,2019,3,8078,Utility,190
lakshadweep,2019,4,8079,Retail,2626
lakshadweep,2019,4,8079,Utility,334
lakshadweep,2019,4,8079,P2P,3137
lakshadweep,2020,1,8080,Retail,4060
lakshadweep,2020,1,8080,Utility,763
lakshadweep,2020,1,8080,P2P,3906
lakshadweep,2020,2,8081,P2P,3849
lakshadweep,2020,2,8081,Retail,6329
lakshadweep,2020,2,8081,Utility,1324
lakshadweep,2020,3,8082,P2P,5177
lakshadweep,2020,3,8082,Retail,7289
lakshadweep,2020,3,8082,Utility,1440
lakshadweep,2020,4,8083,P2P,7324
lakshadweep,2020,4,8083,Retail,7929
lakshadweep,2020,4,8083,Utility,2419
lakshadweep,2021,1,8084,P2P,6910
lakshadweep,2021,1,8084,Retail,3956
lakshadweep,2021,1,8084,Utility,5199
lakshadweep,2021,2,8085,P2P,7419
lakshadweep,2021,2,8085,Retail,3416
lakshadweep,2021,2,8085,Utility,9953
lakshadweep,2021,3,8086,P2P,10295
lakshadweep,2021,3,8086,Retail,4919
lakshadweep,2021,3,8086,Utility,9413
lakshadweep,2021,4,8087,Retail,5279
lakshadweep,2021,4,8087,Utility,8630
lakshadweep,2021,4,8087,P2P,11408
lakshadweep,2022,1,8088,Retail,6831
lakshadweep,2022,1,8088,Utility,9168
lakshadweep,2022,1,8088,P2P,14349
lakshadweep,2022,2,8089,P2P,15622
lakshadweep,2022,2,8089,Retail,7795
lakshadweep,2022,2,8089,Utility,9662
lakshadweep,2022,3,8090,P2P,16327
lakshadweep,2022,3,8090,Retail,8822
lakshadweep,2022,3,8090,Utility,9825
lakshadweep,2022,4,8091,P2P,17973
lakshadweep,2022,4,8091,Retail,8933
lakshadweep,2022,4,8091,Utility,10108
lakshadweep,2023,1,8092,P2P,20840
lakshadweep,2023,1,8092,Retail,11319
lakshadweep,2023,1,8092,Utility,11361
lakshadweep,2023,2,8093,P2P,22867
lakshadweep,2023,2,8093,Retail,15989
lakshadweep,2023,2,8093,Utility,11701
lakshadweep,2023,3,8094,P2P,26919
lakshadweep,2023,3,8094,Retail,22701
lakshadweep,2023,3,8094,Utility,12070
lakshadweep,2023,4,8095,Retail,46222
lakshadweep,2023,4,8095,Utility,14053
lakshadweep,2023,4,8095,P2P,36239
lakshadweep,2024,1,8096,P2P,40581
lakshadweep,2024,1,8096,Retail,65567
lakshadweep,2024,1,8096,Utility,14177
lakshadweep,2024,2,8097,P2P,43383
lakshadweep,2024,2,8097,Retail,103328
lakshadweep,2024,2,8097,Utility,15133
lakshadweep,2024,3,8098,P2P,48622
lakshadweep,2024,3,8098,Retail,119755
lakshadweep,2024,3,8098,Utility,15283
lakshadweep,2024,4,8099,Retail,151047
lakshadweep,2024,4,8099,Utility,17263
lakshadweep,2024,4,8099,P2P,60510
lakshadweep,2025,1,8100,Retail,186433
lakshadweep,2025,1,8100,Utility,23504
lakshadweep,2025,1,8100,P2P,76507
lakshadweep,2025,2,8101,P2P,65743
lakshadweep,2025,2,8101,Retail,197029
lakshadweep,2025,2,8101,Utility,19414
lakshadweep,2025,3,8102,P2P,66169
lakshadweep,2025,3,8102,Retail,210108
lakshadweep,2025,3,8102,Utility,19303
lakshadweep,2025,4,8103,P2P,86831
lakshadweep,2025,4,8103,Retail,219710
lakshadweep,2025,4,8103,Utility,20396
lakshadweep,2026,1,8104,Retail,229831
lakshadweep,2026,1,8104,Utility,21957
lakshadweep,2026,1,8104,P2P,100205
lakshadweep,2026,2,8105,P2P,101796
lakshadweep,2026,2,8105,Retail,248709
lakshadweep,2026,2,8105,Utility,20691
madhya pradesh,2018,1,8072,P2P,2982533
madhya pradesh,2018,1,8072,Retail,5540953
madhya pradesh,2018,1,8072,Utility,90643
madhya pradesh,2018,2,8073,P2P,4456775
madhya pradesh,2018,2,8073,Retail,6493926
madhya pradesh,2018,2,8073,Utility,298573
madhya pradesh,2018,3,8074,P2P,10456411
madhya pradesh,2018,3,8074,Retail,7152252
madhya pradesh,2018,3,8074,Utility,454035
madhya pradesh,2018,4,8075,P2P,11980653
madhya pradesh,2018,4,8075,Retail,10163524
madhya pradesh,2018,4,8075,Utility,663430
madhya pradesh,2019,1,8076,P2P,24432077
madhya pradesh,2019,1,8076,Retail,13270690
madhya pradesh,2019,1,8076,Utility,1226099
madhya pradesh,2019,2,8077,P2P,20842891
madhya pradesh,2019,2,8077,Retail,19025755
madhya pradesh,2019,2,8077,Utility,1375818
madhya pradesh,2019,3,8078,P2P,23192694
madhya pradesh,2019,3,8078,Retail,29189777
madhya pradesh,2019,3,8078,Utility,2513880
madhya pradesh,2019,4,8079,P2P,33794899
madhya pradesh,2019,4,8079,Retail,31573884
madhya pradesh,2019,4,8079,Utility,5634285
madhya pradesh,2020,1,8080,Retail,36937883
madhya pradesh,2020,1,8080,Utility,8526282
madhya pradesh,2020,1,8080,P2P,34929211
madhya pradesh,2020,2,8081,P2P,33907763
madhya pradesh,2020,2,8081,Retail,28763727
madhya pradesh,2020,2,8081,Utility,13036513
madhya pradesh,2020,3,8082,Utility,12299837
madhya pradesh,2020,3,8082,P2P,48783194
madhya pradesh,2020,3,8082,Retail,44812503
madhya pradesh,2020,4,8083,P2P,64401144
madhya pradesh,2020,4,8083,Retail,67928541
madhya pradesh,2020,4,8083,Utility,15369811
madhya pradesh,2021,1,8084,P2P,78279566
madhya pradesh,2021,1,8084,Retail,79551215
madhya pradesh,2021,1,8084,Utility,29616287
madhya pradesh,2021,2,8085,P2P,91032253
madhya pradesh,2021,2,8085,Utility,43800755
madhya pradesh,2021,2,8085,Retail,68475966
madhya pradesh,2021,3,8086,Utility,43359373
madhya pradesh,2021,3,8086,P2P,118679995
madhya pradesh,2021,3,8086,Retail,124505570
madhya pradesh,2021,4,8087,P2P,127810835
madhya pradesh,2021,4,8087,Retail,154372079
madhya pradesh,2021,4,8087,Utility,38984765
madhya pradesh,2022,1,8088,Retail,208119201
madhya pradesh,2022,1,8088,Utility,45034736
madhya pradesh,2022,1,8088,P2P,165503407
madhya pradesh,2022,2,8089,P2P,183118953
madhya pradesh,2022,2,8089,Retail,254146400
madhya pradesh,2022,2,8089,Utility,52798619
madhya pradesh,2022,3,8090,Utility,59670715
madhya pradesh,2022,3,8090,P2P,207152051
madhya pradesh,2022,3,8090,Retail,298169767
madhya pradesh,2022,4,8091,P2P,232104827
madhya pradesh,2022,4,8091,Retail,346579011
madhya pradesh,2022,4,8091,Utility,61984859
madhya pradesh,2023,1,8092,P2P,263468166
madhya pradesh,2023,1,8092,Retail,395551751
madhya pradesh,2023,1,8092,Utility,71618700
madhya pradesh,2023,2,8093,P2P,294078080
madhya pradesh,2023,2,8093,Utility,81019878
madhya pradesh,2023,2,8093,Retail,468684552
madhya pradesh,2023,3,8094,P2P,333168847
madhya pradesh,2023,3,8094,Retail,555828663
madhya pradesh,2023,3,8094,Utility,85637152
madhya pradesh,2023,4,8095,P2P,373938153
madhya pradesh,2023,4,8095,Retail,636732492
madhya pradesh,2023,4,8095,Utility,88108658
madhya pradesh,2024,1,8096,P2P,434331008
madhya pradesh,2024,1,8096,Retail,747491424
madhya pradesh,2024,1,8096,Utility,101620697
madhya pradesh,2024,2,8097,P2P,462519489
madhya pradesh,2024,2,8097,Utility,109715950
madhya pradesh,2024,2,8097,Retail,859901226
madhya pradesh,2024,3,8098,P2P,497539973
madhya pradesh,2024,3,8098,Retail,926585300
madhya pradesh,2024,3,8098,Utility,110364227
madhya pradesh,2024,4,8099,P2P,545431384
madhya pradesh,2024,4,8099,Retail,1024836894
madhya pradesh,2024,4,8099,Utility,111609384
madhya pradesh,2025,1,8100,Retail,1040983000
madhya pradesh,2025,1,8100,Utility,123203106
madhya pradesh,2025,1,8100,P2P,559249557
madhya pradesh,2025,2,8101,P2P,568967572
madhya pradesh,2025,2,8101,Retail,1143273346
madhya pradesh,2025,2,8101,Utility,125078312
madhya pradesh,2025,3,8102,P2P,609772524
madhya pradesh,2025,3,8102,Retail,1244302556
madhya pradesh,2025,3,8102,Utility,126262681
madhya pradesh,2025,4,8103,P2P,655981444
madhya pradesh,2025,4,8103,Retail,1317761396
madhya pradesh,2025,4,8103,Utility,127339599
madhya pradesh,2026,1,8104,Retail,1369000689
madhya pradesh,2026,1,8104,Utility,134791979
madhya pradesh,2026,1,8104,P2P,682818506
madhya pradesh,2026,2,8105,P2P,692355802
madhya pradesh,2026,2,8105,Utility,134905941
madhya pradesh,2026,2,8105,Retail,1456576342
maharashtra,2018,1,8072,P2P,4904123
maharashtra,2018,1,8072,Retail,10256681
maharashtra,2018,1,8072,Utility,610493
maharashtra,2018,2,8073,P2P,7296740
maharashtra,2018,2,8073,Retail,13039678
maharashtra,2018,2,8073,Utility,1370966
maharashtra,2018,3,8074,P2P,12620224
maharashtra,2018,3,8074,Utility,1976450
maharashtra,2018,3,8074,Retail,16189479
maharashtra,2018,4,8075,Retail,23240057
maharashtra,2018,4,8075,Utility,2435307
maharashtra,2018,4,8075,P2P,20039783
maharashtra,2019,1,8076,P2P,35939138
maharashtra,2019,1,8076,Retail,33977457
maharashtra,2019,1,8076,Utility,3958137
maharashtra,2019,2,8077,P2P,40939711
maharashtra,2019,2,8077,Retail,54030628
maharashtra,2019,2,8077,Utility,4360998
maharashtra,2019,3,8078,P2P,56361577
maharashtra,2019,3,8078,Utility,8344485
maharashtra,2019,3,8078,Retail,84053886
maharashtra,2019,4,8079,P2P,75832872
maharashtra,2019,4,8079,Retail,103887387
maharashtra,2019,4,8079,Utility,16758012
maharashtra,2020,1,8080,P2P,84061718
maharashtra,2020,1,8080,Retail,125734064
maharashtra,2020,1,8080,Utility,23962681
maharashtra,2020,2,8081,P2P,70384119
maharashtra,2020,2,8081,Retail,80390030
maharashtra,2020,2,8081,Utility,29655735
maharashtra,2020,3,8082,P2P,102590461
maharashtra,2020,3,8082,Retail,127581626
maharashtra,2020,3,8082,Utility,29011915
maharashtra,2020,4,8083,Retail,211773187
maharashtra,2020,4,8083,Utility,39414683
maharashtra,2020,4,8083,P2P,145871285
maharashtra,2021,1,8084,P2P,173584645
maharashtra,2021,1,8084,Retail,241600887
maharashtra,2021,1,8084,Utility,72955854
maharashtra,2021,2,8085,Utility,95323220
maharashtra,2021,2,8085,P2P,208494008
maharashtra,2021,2,8085,Retail,229413959
maharashtra,2021,3,8086,P2P,268139750
maharashtra,2021,3,8086,Retail,362427389
maharashtra,2021,3,8086,Utility,104019441
maharashtra,2021,4,8087,P2P,286423482
maharashtra,2021,4,8087,Retail,441281724
maharashtra,2021,4,8087,Utility,93550357
maharashtra,2022,1,8088,P2P,367923036
maharashtra,2022,1,8088,Retail,597190812
maharashtra,2022,1,8088,Utility,104698822
maharashtra,2022,2,8089,P2P,412391023
maharashtra,2022,2,8089,Retail,739763476
maharashtra,2022,2,8089,Utility,120605573
maharashtra,2022,3,8090,P2P,478474346
maharashtra,2022,3,8090,Retail,868371330
maharashtra,2022,3,8090,Utility,135060465
maharashtra,2022,4,8091,Retail,998769959
maharashtra,2022,4,8091,Utility,138571543
maharashtra,2022,4,8091,P2P,521994075
maharashtra,2023,1,8092,P2P,572302736
maharashtra,2023,1,8092,Retail,1121600766
maharashtra,2023,1,8092,Utility,149306143
maharashtra,2023,2,8093,Utility,164636686
maharashtra,2023,2,8093,P2P,620451894
maharashtra,2023,2,8093,Retail,1273343788
maharashtra,2023,3,8094,P2P,688980001
maharashtra,2023,3,8094,Utility,171877423
maharashtra,2023,3,8094,Retail,1427891144
maharashtra,2023,4,8095,P2P,767862734
maharashtra,2023,4,8095,Retail,1627859322
maharashtra,2023,4,8095,Utility,172844886
maharashtra,2024,1,8096,P2P,843776729
maharashtra,2024,1,8096,Retail,1798938438
maharashtra,2024,1,8096,Utility,188720337
maharashtra,2024,2,8097,Utility,201364193
maharashtra,2024,2,8097,P2P,879434478
maharashtra,2024,2,8097,Retail,1975738521
maharashtra,2024,3,8098,P2P,971225117
maharashtra,2024,3,8098,Utility,213922255
maharashtra,2024,3,8098,Retail,2100939879
maharashtra,2024,4,8099,P2P,1061944663
maharashtra,2024,4,8099,Retail,2354931274
maharashtra,2024,4,8099,Utility,218025062
maharashtra,2025,1,8100,P2P,1136127810
maharashtra,2025,1,8100,Retail,2530485146
maharashtra,2025,1,8100,Utility,237921594
maharashtra,2025,2,8101,P2P,1133509660
maharashtra,2025,2,8101,Retail,2660636662
maharashtra,2025,2,8101,Utility,241776924
maharashtra,2025,3,8102,P2P,1226322130
maharashtra,2025,3,8102,Utility,250631747
maharashtra,2025,3,8102,Retail,2829226611
maharashtra,2025,4,8103,Retail,3052486746
maharashtra,2025,4,8103,Utility,254520674
maharashtra,2025,4,8103,P2P,1311097640
maharashtra,2026,1,8104,P2P,1363409161
maharashtra,2026,1,8104,Retail,3200987799
maharashtra,2026,1,8104,Utility,265080469
maharashtra,2026,2,8105,Utility,262324547
maharashtra,2026,2,8105,P2P,1389123843
maharashtra,2026,2,8105,Retail,3413003601
manipur,2018,1,8072,Retail,74310
manipur,2018,1,8072,Utility,200
manipur,2018,1,8072,P2P,30398
manipur,2018,2,8073,P2P,69535
manipur,2018,2,8073,Retail,113472
manipur,2018,2,8073,Utility,1923
manipur,2018,3,8074,P2P,103214
manipur,2018,3,8074,Retail,113751
manipur,2018,3,8074,Utility,2817
manipur,2018,4,8075,P2P,116349
manipur,2018,4,8075,Retail,164993
manipur,2018,4,8075,Utility,3952
manipur,2019,1,8076,Retail,170783
manipur,2019,1,8076,Utility,5044
manipur,2019,1,8076,P2P,147093
manipur,2019,2,8077,P2P,161943
manipur,2019,2,8077,Retail,200970
manipur,2019,2,8077,Utility,4458
manipur,2019,3,8078,P2P,191342
manipur,2019,3,8078,Retail,204807
manipur,2019,3,8078,Utility,15944
manipur,2019,4,8079,Retail,209319
manipur,2019,4,8079,Utility,52049
manipur,2019,4,8079,P2P,250375
manipur,2020,1,8080,P2P,267095
manipur,2020,1,8080,Retail,244184
manipur,2020,1,8080,Utility,95720
manipur,2020,2,8081,P2P,343823
manipur,2020,2,8081,Retail,349701
manipur,2020,2,8081,Utility,185770
manipur,2020,3,8082,P2P,444736
manipur,2020,3,8082,Retail,416199
manipur,2020,3,8082,Utility,182393
manipur,2020,4,8083,P2P,539549
manipur,2020,4,8083,Retail,420543
manipur,2020,4,8083,Utility,226110
manipur,2021,1,8084,Retail,220308
manipur,2021,1,8084,Utility,377533
manipur,2021,1,8084,P2P,553294
manipur,2021,2,8085,P2P,635650
manipur,2021,2,8085,Retail,250250
manipur,2021,2,8085,Utility,550077
manipur,2021,3,8086,P2P,835511
manipur,2021,3,8086,Retail,336219
manipur,2021,3,8086,Utility,600525
manipur,2021,4,8087,Retail,368527
manipur,2021,4,8087,Utility,558055
manipur,2021,4,8087,P2P,855988
manipur,2022,1,8088,P2P,1104469
manipur,2022,1,8088,Retail,509928
manipur,2022,1,8088,Utility,642874
manipur,2022,2,8089,P2P,1198080
manipur,2022,2,8089,Retail,645557
manipur,2022,2,8089,Utility,607690
manipur,2022,3,8090,P2P,1481055
manipur,2022,3,8090,Retail,837582
manipur,2022,3,8090,Utility,657815
manipur,2022,4,8091,P2P,1609813
manipur,2022,4,8091,Retail,928790
manipur,2022,4,8091,Utility,678547
manipur,2023,1,8092,Retail,1073657
manipur,2023,1,8092,Utility,647485
manipur,2023,1,8092,P2P,1714135
manipur,2023,2,8093,P2P,815435
manipur,2023,2,8093,Retail,585926
manipur,2023,2,8093,Utility,298692
manipur,2023,3,8094,P2P,450302
manipur,2023,3,8094,Retail,250465
manipur,2023,3,8094,Utility,203970
manipur,2023,4,8095,Retail,688632
manipur,2023,4,8095,Utility,414045
manipur,2023,4,8095,P2P,1100791
manipur,2024,1,8096,Retail,1380355
manipur,2024,1,8096,Utility,660502
manipur,2024,1,8096,P2P,1933165
manipur,2024,2,8097,P2P,2523049
manipur,2024,2,8097,Retail,2012748
manipur,2024,2,8097,Utility,732578
manipur,2024,3,8098,P2P,2962849
manipur,2024,3,8098,Retail,2087985
manipur,2024,3,8098,Utility,755221
manipur,2024,4,8099,Retail,2123143
manipur,2024,4,8099,Utility,660774
manipur,2024,4,8099,P2P,3014393
manipur,2025,1,8100,P2P,4012837
manipur,2025,1,8100,Retail,2888122
manipur,2025,1,8100,Utility,874183
manipur,2025,2,8101,P2P,4212499
manipur,2025,2,8101,Retail,3542824
manipur,2025,2,8101,Utility,845312
manipur,2025,3,8102,P2P,4683706
manipur,2025,3,8102,Retail,4269941
manipur,2025,3,8102,Utility,850824
manipur,2025,4,8103,P2P,4810704
manipur,2025,4,8103,Retail,4174837
manipur,2025,4,8103,Utility,829488
manipur,2026,1,8104,P2P,4986200
manipur,2026,1,8104,Retail,4367144
manipur,2026,1,8104,Utility,881023
manipur,2026,2,8105,P2P,5042151
manipur,2026,2,8105,Retail,4552091
manipur,2026,2,8105,Utility,865449
meghalaya,2018,1,8072,P2P,14088
meghalaya,2018,1,8072,Retail,42995
meghalaya,2018,1,8072,Utility,655
meghalaya,2018,2,8073,P2P,21522
meghalaya,2018,2,8073,Retail,56085
meghalaya,2018,2,8073,Utility,2068
meghalaya,2018,3,8074,P2P,38720
meghalaya,2018,3,8074,Retail,81832
meghalaya,2018,3,8074,Utility,3332
meghalaya,2018,4,8075,P2P,59703
meghalaya,2018,4,8075,Retail,118819
meghalaya,2018,4,8075,Utility,3834
meghalaya,2019,1,8076,P2P,92541
meghalaya,2019,1,8076,Retail,135938
meghalaya,2019,1,8076,Utility,5319
meghalaya,2019,2,8077,P2P,107691
meghalaya,2019,2,8077,Retail,167684
meghalaya,2019,2,8077,Utility,4909
meghalaya,2019,3,8078,P2P,132605
meghalaya,2019,3,8078,Retail,175853
meghalaya,2019,3,8078,Utility,17725
meghalaya,2019,4,8079,P2P,159506
meghalaya,2019,4,8079,Retail,163554
meghalaya,2019,4,8079,Utility,50155
meghalaya,2020,1,8080,P2P,165934
meghalaya,2020,1,8080,Retail,189179
meghalaya,2020,1,8080,Utility,85118
meghalaya,2020,2,8081,P2P,176495
meghalaya,2020,2,8081,Retail,289723
meghalaya,2020,2,8081,Utility,162392
meghalaya,2020,3,8082,P2P,238589
meghalaya,2020,3,8082,Retail,315322
meghalaya,2020,3,8082,Utility,138148
meghalaya,2020,4,8083,P2P,319172
meghalaya,2020,4,8083,Retail,321204
meghalaya,2020,4,8083,Utility,195985
meghalaya,2021,1,8084,P2P,374973
meghalaya,2021,1,8084,Retail,170026
meghalaya,2021,1,8084,Utility,350046
meghalaya,2021,2,8085,P2P,422974
meghalaya,2021,2,8085,Retail,193215
meghalaya,2021,2,8085,Utility,510243
meghalaya,2021,3,8086,P2P,544751
meghalaya,2021,3,8086,Retail,261011
meghalaya,2021,3,8086,Utility,548454
meghalaya,2021,4,8087,P2P,686100
meghalaya,2021,4,8087,Retail,348960
meghalaya,2021,4,8087,Utility,523584
meghalaya,2022,1,8088,P2P,932731
meghalaya,2022,1,8088,Retail,522433
meghalaya,2022,1,8088,Utility,556173
meghalaya,2022,2,8089,P2P,1141224
meghalaya,2022,2,8089,Retail,740673
meghalaya,2022,2,8089,Utility,614032
meghalaya,2022,3,8090,P2P,1472843
meghalaya,2022,3,8090,Retail,1033414
meghalaya,2022,3,8090,Utility,718391
meghalaya,2022,4,8091,P2P,1725693
meghalaya,2022,4,8091,Retail,1152974
meghalaya,2022,4,8091,Utility,747069
meghalaya,2023,1,8092,P2P,2010002
meghalaya,2023,1,8092,Retail,1323801
meghalaya,2023,1,8092,Utility,837947
meghalaya,2023,2,8093,P2P,2376705
meghalaya,2023,2,8093,Retail,1830555
meghalaya,2023,2,8093,Utility,896548
meghalaya,2023,3,8094,P2P,2778556
meghalaya,2023,3,8094,Retail,2204934
meghalaya,2023,3,8094,Utility,944086
meghalaya,2023,4,8095,P2P,3410871
meghalaya,2023,4,8095,Retail,2726364
meghalaya,2023,4,8095,Utility,982808
meghalaya,2024,1,8096,P2P,3903641
meghalaya,2024,1,8096,Retail,3259975
meghalaya,2024,1,8096,Utility,1088583
meghalaya,2024,2,8097,P2P,4455087
meghalaya,2024,2,8097,Retail,5343544
meghalaya,2024,2,8097,Utility,1191791
meghalaya,2024,3,8098,P2P,5065670
meghalaya,2024,3,8098,Retail,5773240
meghalaya,2024,3,8098,Utility,1257525
meghalaya,2024,4,8099,P2P,6057301
meghalaya,2024,4,8099,Retail,6601880
meghalaya,2024,4,8099,Utility,1333935
meghalaya,2025,1,8100,P2P,6637505
meghalaya,2025,1,8100,Retail,7368816
meghalaya,2025,1,8100,Utility,1560086
meghalaya,2025,2,8101,P2P,6819794
meghalaya,2025,2,8101,Retail,9006438
meghalaya,2025,2,8101,Utility,1478014
meghalaya,2025,3,8102,P2P,7936464
meghalaya,2025,3,8102,Retail,10342245
meghalaya,2025,3,8102,Utility,1597432
meghalaya,2025,4,8103,P2P,8577148
meghalaya,2025,4,8103,Retail,9681598
meghalaya,2025,4,8103,Utility,1578904
meghalaya,2026,1,8104,P2P,9546670
meghalaya,2026,1,8104,Retail,8839945
meghalaya,2026,1,8104,Utility,1539820
meghalaya,2026,2,8105,P2P,9973916
meghalaya,2026,2,8105,Retail,10836114
meghalaya,2026,2,8105,Utility,1590783
mizoram,2018,1,8072,P2P,7725
mizoram,2018,1,8072,Retail,14367
mizoram,2018,1,8072,Utility,89
mizoram,2018,2,8073,P2P,12760
mizoram,2018,2,8073,Retail,18364
mizoram,2018,2,8073,Utility,436
mizoram,2018,3,8074,P2P,20289
mizoram,2018,3,8074,Retail,24604
mizoram,2018,3,8074,Utility,721
mizoram,2018,4,8075,P2P,28968
mizoram,2018,4,8075,Retail,36184
mizoram,2018,4,8075,Utility,1082
mizoram,2019,1,8076,P2P,40318
mizoram,2019,1,8076,Retail,43515
mizoram,2019,1,8076,Utility,1386
mizoram,2019,2,8077,P2P,46960
mizoram,2019,2,8077,Retail,52540
mizoram,2019,2,8077,Utility,1458
mizoram,2019,3,8078,P2P,52804
mizoram,2019,3,8078,Retail,55585
mizoram,2019,3,8078,Utility,5758
mizoram,2019,4,8079,Utility,18015
mizoram,2019,4,8079,P2P,69162
mizoram,2019,4,8079,Retail,57139
mizoram,2020,1,8080,P2P,73986
mizoram,2020,1,8080,Retail,72242
mizoram,2020,1,8080,Utility,33309
mizoram,2020,2,8081,P2P,75529
mizoram,2020,2,8081,Retail,94994
mizoram,2020,2,8081,Utility,56635
mizoram,2020,3,8082,P2P,113045
mizoram,2020,3,8082,Retail,109236
mizoram,2020,3,8082,Utility,60332
mizoram,2020,4,8083,P2P,155391
mizoram,2020,4,8083,Retail,116071
mizoram,2020,4,8083,Utility,81393
mizoram,2021,1,8084,P2P,177585
mizoram,2021,1,8084,Retail,67889
mizoram,2021,1,8084,Utility,138912
mizoram,2021,2,8085,Utility,196749
mizoram,2021,2,8085,P2P,198301
mizoram,2021,2,8085,Retail,74439
mizoram,2021,3,8086,P2P,249407
mizoram,2021,3,8086,Retail,93972
mizoram,2021,3,8086,Utility,212555
mizoram,2021,4,8087,Utility,191265
mizoram,2021,4,8087,P2P,266273
mizoram,2021,4,8087,Retail,107464
mizoram,2022,1,8088,P2P,333816
mizoram,2022,1,8088,Retail,134652
mizoram,2022,1,8088,Utility,208246
mizoram,2022,2,8089,P2P,367719
mizoram,2022,2,8089,Retail,166864
mizoram,2022,2,8089,Utility,201375
mizoram,2022,3,8090,P2P,441599
mizoram,2022,3,8090,Retail,209057
mizoram,2022,3,8090,Utility,222267
mizoram,2022,4,8091,P2P,527741
mizoram,2022,4,8091,Retail,261186
mizoram,2022,4,8091,Utility,229803
mizoram,2023,1,8092,P2P,601454
mizoram,2023,1,8092,Retail,276865
mizoram,2023,1,8092,Utility,238353
mizoram,2023,2,8093,Utility,248570
mizoram,2023,2,8093,P2P,679572
mizoram,2023,2,8093,Retail,358005
mizoram,2023,3,8094,P2P,734614
mizoram,2023,3,8094,Retail,389679
mizoram,2023,3,8094,Utility,246931
mizoram,2023,4,8095,Utility,245116
mizoram,2023,4,8095,P2P,819882
mizoram,2023,4,8095,Retail,511251
mizoram,2024,1,8096,P2P,860994
mizoram,2024,1,8096,Retail,577796
mizoram,2024,1,8096,Utility,250134
mizoram,2024,2,8097,Utility,257673
mizoram,2024,2,8097,P2P,960517
mizoram,2024,2,8097,Retail,854085
mizoram,2024,3,8098,P2P,1088181
mizoram,2024,3,8098,Retail,1032373
mizoram,2024,3,8098,Utility,274563
mizoram,2024,4,8099,Utility,276280
mizoram,2024,4,8099,P2P,1215748
mizoram,2024,4,8099,Retail,1194828
mizoram,2025,1,8100,P2P,1412817
mizoram,2025,1,8100,Retail,1464155
