state,district,year,quarter,period_id,registered_merchants
odisha,boudh,2026,1,8104,9417
odisha,boudh,2026,2,8105,9629
odisha,cuttack,2018,3,8074,3
odisha,cuttack,2018,4,8075,32
odisha,cuttack,2019,1,8076,7580
odisha,cuttack,2019,2,8077,18756
odisha,cuttack,2019,3,8078,26449
odisha,cuttack,2019,4,8079,31835
odisha,cuttack,2020,1,8080,36085
odisha,cuttack,2020,2,8081,38013
odisha,cuttack,2020,3,8082,42414
odisha,cuttack,2020,4,8083,53368
odisha,cuttack,2021,1,8084,60621
odisha,cuttack,2021,2,8085,65098
odisha,cuttack,2021,3,8086,71919
odisha,cuttack,2021,4,8087,80157
odisha,cuttack,2022,1,8088,87253
odisha,cuttack,2022,2,8089,93037
odisha,cuttack,2022,3,8090,97913
odisha,cuttack,2022,4,8091,102500
odisha,cuttack,2023,1,8092,100352
odisha,cuttack,2023,2,8093,101701
odisha,cuttack,2023,3,8094,104475
odisha,cuttack,2023,4,8095,107012
odisha,cuttack,2024,1,8096,109783
odisha,cuttack,2024,2,8097,113238
odisha,cuttack,2024,3,8098,116434
odisha,cuttack,2024,4,8099,119295
odisha,cuttack,2025,1,8100,121907
odisha,cuttack,2025,2,8101,124144
odisha,cuttack,2025,3,8102,127170
odisha,cuttack,2025,4,8103,131064
odisha,cuttack,2026,1,8104,134411
odisha,cuttack,2026,2,8105,138121
odisha,deogarh,2019,1,8076,109
odisha,deogarh,2019,2,8077,310
odisha,deogarh,2019,3,8078,366
odisha,deogarh,2019,4,8079,426
odisha,deogarh,2020,1,8080,464
odisha,deogarh,2020,2,8081,478
odisha,deogarh,2020,3,8082,499
odisha,deogarh,2020,4,8083,880
odisha,deogarh,2021,1,8084,949
odisha,deogarh,2021,2,8085,1122
odisha,deogarh,2021,3,8086,1384
odisha,deogarh,2021,4,8087,1659
odisha,deogarh,2022,1,8088,1950
odisha,deogarh,2022,2,8089,2116
odisha,deogarh,2022,3,8090,2296
odisha,deogarh,2022,4,8091,2383
odisha,deogarh,2023,1,8092,2418
odisha,deogarh,2023,2,8093,2532
odisha,deogarh,2023,3,8094,2614
odisha,deogarh,2023,4,8095,2657
odisha,deogarh,2024,1,8096,2727
odisha,deogarh,2024,2,8097,2825
odisha,deogarh,2024,3,8098,2890
odisha,deogarh,2024,4,8099,2979
odisha,deogarh,2025,1,8100,3051
odisha,deogarh,2025,2,8101,3064
odisha,deogarh,2025,3,8102,3092
odisha,deogarh,2025,4,8103,3141
odisha,deogarh,2026,1,8104,3236
odisha,deogarh,2026,2,8105,3354
odisha,dhenkanal,2018,4,8075,16
odisha,dhenkanal,2019,1,8076,1576
odisha,dhenkanal,2019,2,8077,4077
odisha,dhenkanal,2019,3,8078,5303
odisha,dhenkanal,2019,4,8079,6155
odisha,dhenkanal,2020,1,8080,6950
odisha,dhenkanal,2020,2,8081,7236
odisha,dhenkanal,2020,3,8082,8243
odisha,dhenkanal,2020,4,8083,11310
odisha,dhenkanal,2021,1,8084,15254
odisha,dhenkanal,2021,2,8085,17653
odisha,dhenkanal,2021,3,8086,20490
odisha,dhenkanal,2021,4,8087,22645
odisha,dhenkanal,2022,1,8088,26458
odisha,dhenkanal,2022,2,8089,28821
odisha,dhenkanal,2022,3,8090,31099
odisha,dhenkanal,2022,4,8091,33038
odisha,dhenkanal,2023,1,8092,31568
odisha,dhenkanal,2023,2,8093,31982
odisha,dhenkanal,2023,3,8094,32519
odisha,dhenkanal,2023,4,8095,33014
odisha,dhenkanal,2024,1,8096,33655
odisha,dhenkanal,2024,2,8097,34425
odisha,dhenkanal,2024,3,8098,35276
odisha,dhenkanal,2024,4,8099,36707
odisha,dhenkanal,2025,1,8100,38029
odisha,dhenkanal,2025,2,8101,39337
odisha,dhenkanal,2025,3,8102,40608
odisha,dhenkanal,2025,4,8103,42322
odisha,dhenkanal,2026,1,8104,43350
odisha,dhenkanal,2026,2,8105,44485
odisha,gajapati,2018,3,8074,1
odisha,gajapati,2018,4,8075,6
odisha,gajapati,2019,1,8076,113
odisha,gajapati,2019,2,8077,206
odisha,gajapati,2019,3,8078,290
odisha,gajapati,2019,4,8079,350
odisha,gajapati,2020,1,8080,390
odisha,gajapati,2020,2,8081,423
odisha,gajapati,2020,3,8082,465
odisha,gajapati,2020,4,8083,1316
odisha,gajapati,2021,1,8084,2438
odisha,gajapati,2021,2,8085,3158
odisha,gajapati,2021,3,8086,4181
odisha,gajapati,2021,4,8087,5611
odisha,gajapati,2022,1,8088,6735
odisha,gajapati,2022,2,8089,7350
odisha,gajapati,2022,3,8090,8364
odisha,gajapati,2022,4,8091,9264
odisha,gajapati,2023,1,8092,8945
odisha,gajapati,2023,2,8093,9074
odisha,gajapati,2023,3,8094,9261
odisha,gajapati,2023,4,8095,9444
odisha,gajapati,2024,1,8096,9757
odisha,gajapati,2024,2,8097,10042
odisha,gajapati,2024,3,8098,10383
odisha,gajapati,2024,4,8099,10740
odisha,gajapati,2025,1,8100,10931
odisha,gajapati,2025,2,8101,11164
odisha,gajapati,2025,3,8102,11375
odisha,gajapati,2025,4,8103,11733
odisha,gajapati,2026,1,8104,12072
odisha,gajapati,2026,2,8105,12440
odisha,ganjam,2018,3,8074,4
odisha,ganjam,2018,4,8075,27
odisha,ganjam,2019,1,8076,1688
odisha,ganjam,2019,2,8077,4052
odisha,ganjam,2019,3,8078,5918
odisha,ganjam,2019,4,8079,8788
odisha,ganjam,2020,1,8080,10579
odisha,ganjam,2020,2,8081,11274
odisha,ganjam,2020,3,8082,12993
odisha,ganjam,2020,4,8083,22608
odisha,ganjam,2021,1,8084,32264
odisha,ganjam,2021,2,8085,39230
odisha,ganjam,2021,3,8086,47451
odisha,ganjam,2021,4,8087,56152
odisha,ganjam,2022,1,8088,64322
odisha,ganjam,2022,2,8089,69757
odisha,ganjam,2022,3,8090,75448
odisha,ganjam,2022,4,8091,81882
odisha,ganjam,2023,1,8092,82604
odisha,ganjam,2023,2,8093,84263
odisha,ganjam,2023,3,8094,87125
odisha,ganjam,2023,4,8095,90144
odisha,ganjam,2024,1,8096,92684
odisha,ganjam,2024,2,8097,95820
odisha,ganjam,2024,3,8098,98509
odisha,ganjam,2024,4,8099,101086
odisha,ganjam,2025,1,8100,103489
odisha,ganjam,2025,2,8101,105613
odisha,ganjam,2025,3,8102,107672
odisha,ganjam,2025,4,8103,110745
odisha,ganjam,2026,1,8104,113110
odisha,ganjam,2026,2,8105,115340
odisha,jagatsinghpur,2018,4,8075,13
odisha,jagatsinghpur,2019,1,8076,1566
odisha,jagatsinghpur,2019,2,8077,4100
odisha,jagatsinghpur,2019,3,8078,5561
odisha,jagatsinghpur,2019,4,8079,6946
odisha,jagatsinghpur,2020,1,8080,7852
odisha,jagatsinghpur,2020,2,8081,8131
odisha,jagatsinghpur,2020,3,8082,10000
odisha,jagatsinghpur,2020,4,8083,12856
odisha,jagatsinghpur,2021,1,8084,15249
odisha,jagatsinghpur,2021,2,8085,16881
odisha,jagatsinghpur,2021,3,8086,18860
odisha,jagatsinghpur,2021,4,8087,20992
odisha,jagatsinghpur,2022,1,8088,22917
odisha,jagatsinghpur,2022,2,8089,24488
odisha,jagatsinghpur,2022,3,8090,25732
odisha,jagatsinghpur,2022,4,8091,26891
odisha,jagatsinghpur,2023,1,8092,26584
odisha,jagatsinghpur,2023,2,8093,26833
odisha,jagatsinghpur,2023,3,8094,27437
odisha,jagatsinghpur,2023,4,8095,28218
odisha,jagatsinghpur,2024,1,8096,29038
odisha,jagatsinghpur,2024,2,8097,29870
odisha,jagatsinghpur,2024,3,8098,30439
odisha,jagatsinghpur,2024,4,8099,31320
odisha,jagatsinghpur,2025,1,8100,32359
odisha,jagatsinghpur,2025,2,8101,33089
odisha,jagatsinghpur,2025,3,8102,34296
odisha,jagatsinghpur,2025,4,8103,35992
odisha,jagatsinghpur,2026,1,8104,37421
odisha,jagatsinghpur,2026,2,8105,38761
odisha,jajpur,2018,3,8074,1
odisha,jajpur,2018,4,8075,20
odisha,jajpur,2019,1,8076,2579
odisha,jajpur,2019,2,8077,8522
odisha,jajpur,2019,3,8078,11394
odisha,jajpur,2019,4,8079,13660
odisha,jajpur,2020,1,8080,15415
odisha,jajpur,2020,2,8081,15897
odisha,jajpur,2020,3,8082,17769
odisha,jajpur,2020,4,8083,23968
odisha,jajpur,2021,1,8084,27635
odisha,jajpur,2021,2,8085,29514
odisha,jajpur,2021,3,8086,32548
odisha,jajpur,2021,4,8087,36215
odisha,jajpur,2022,1,8088,39043
odisha,jajpur,2022,2,8089,41489
odisha,jajpur,2022,3,8090,43983
odisha,jajpur,2022,4,8091,45754
odisha,jajpur,2023,1,8092,45424
odisha,jajpur,2023,2,8093,45963
odisha,jajpur,2023,3,8094,47175
odisha,jajpur,2023,4,8095,48248
odisha,jajpur,2024,1,8096,48979
odisha,jajpur,2024,2,8097,50075
odisha,jajpur,2024,3,8098,51161
odisha,jajpur,2024,4,8099,52385
odisha,jajpur,2025,1,8100,53608
odisha,jajpur,2025,2,8101,54885
odisha,jajpur,2025,3,8102,56532
odisha,jajpur,2025,4,8103,58465
odisha,jajpur,2026,1,8104,60027
odisha,jajpur,2026,2,8105,61458
odisha,jharsuguda,2018,4,8075,1
odisha,jharsuguda,2019,1,8076,151
odisha,jharsuguda,2019,2,8077,598
odisha,jharsuguda,2019,3,8078,854
odisha,jharsuguda,2019,4,8079,1462
odisha,jharsuguda,2020,1,8080,1781
odisha,jharsuguda,2020,2,8081,1947
odisha,jharsuguda,2020,3,8082,2475
odisha,jharsuguda,2020,4,8083,3842
odisha,jharsuguda,2021,1,8084,5252
odisha,jharsuguda,2021,2,8085,5759
odisha,jharsuguda,2021,3,8086,6813
odisha,jharsuguda,2021,4,8087,8011
odisha,jharsuguda,2022,1,8088,8917
odisha,jharsuguda,2022,2,8089,9544
odisha,jharsuguda,2022,3,8090,10337
odisha,jharsuguda,2022,4,8091,10859
odisha,jharsuguda,2023,1,8092,10766
odisha,jharsuguda,2023,2,8093,11008
odisha,jharsuguda,2023,3,8094,11396
odisha,jharsuguda,2023,4,8095,11745
odisha,jharsuguda,2024,1,8096,12155
odisha,jharsuguda,2024,2,8097,12835
odisha,jharsuguda,2024,3,8098,13280
odisha,jharsuguda,2024,4,8099,13848
odisha,jharsuguda,2025,1,8100,14157
odisha,jharsuguda,2025,2,8101,14322
odisha,jharsuguda,2025,3,8102,14474
odisha,jharsuguda,2025,4,8103,14940
odisha,jharsuguda,2026,1,8104,15224
odisha,jharsuguda,2026,2,8105,15500
odisha,kalahandi,2018,4,8075,8
odisha,kalahandi,2019,1,8076,449
odisha,kalahandi,2019,2,8077,1001
odisha,kalahandi,2019,3,8078,1532
odisha,kalahandi,2019,4,8079,2008
odisha,kalahandi,2020,1,8080,2313
odisha,kalahandi,2020,2,8081,2460
odisha,kalahandi,2020,3,8082,3826
odisha,kalahandi,2020,4,8083,5541
odisha,kalahandi,2021,1,8084,6883
odisha,kalahandi,2021,2,8085,7498
odisha,kalahandi,2021,3,8086,9218
odisha,kalahandi,2021,4,8087,11287
odisha,kalahandi,2022,1,8088,12877
odisha,kalahandi,2022,2,8089,14078
odisha,kalahandi,2022,3,8090,15585
odisha,kalahandi,2022,4,8091,16807
odisha,kalahandi,2023,1,8092,16565
odisha,kalahandi,2023,2,8093,16798
odisha,kalahandi,2023,3,8094,17209
odisha,kalahandi,2023,4,8095,17837
odisha,kalahandi,2024,1,8096,18678
odisha,kalahandi,2024,2,8097,19884
odisha,kalahandi,2024,3,8098,20991
odisha,kalahandi,2024,4,8099,22364
odisha,kalahandi,2025,1,8100,23715
odisha,kalahandi,2025,2,8101,24993
odisha,kalahandi,2025,3,8102,26852
odisha,kalahandi,2025,4,8103,28389
odisha,kalahandi,2026,1,8104,29293
odisha,kalahandi,2026,2,8105,30471
odisha,kandhamal,2018,4,8075,1
odisha,kandhamal,2019,1,8076,85
odisha,kandhamal,2019,2,8077,162
odisha,kandhamal,2019,3,8078,250
odisha,kandhamal,2019,4,8079,331
odisha,kandhamal,2020,1,8080,381
odisha,kandhamal,2020,2,8081,422
odisha,kandhamal,2020,3,8082,685
odisha,kandhamal,2020,4,8083,1481
odisha,kandhamal,2021,1,8084,1744
odisha,kandhamal,2021,2,8085,2100
odisha,kandhamal,2021,3,8086,2461
odisha,kandhamal,2021,4,8087,2903
odisha,kandhamal,2022,1,8088,3371
odisha,kandhamal,2022,2,8089,3781
odisha,kandhamal,2022,3,8090,4205
odisha,kandhamal,2022,4,8091,4744
odisha,kandhamal,2023,1,8092,5341
odisha,kandhamal,2023,2,8093,5347
odisha,kandhamal,2023,3,8094,5631
odisha,kandhamal,2023,4,8095,5655
odisha,kandhamal,2024,1,8096,5700
odisha,kandhamal,2024,2,8097,6040
odisha,kandhamal,2024,3,8098,6209
odisha,kandhamal,2024,4,8099,6694
odisha,kandhamal,2025,1,8100,6768
odisha,kandhamal,2025,2,8101,6892
odisha,kandhamal,2025,3,8102,6921
odisha,kandhamal,2025,4,8103,6970
odisha,kandhamal,2026,1,8104,7088
odisha,kandhamal,2026,2,8105,7193
odisha,kendrapara,2018,4,8075,7
odisha,kendrapara,2019,1,8076,1416
odisha,kendrapara,2019,2,8077,4154
odisha,kendrapara,2019,3,8078,5428
odisha,kendrapara,2019,4,8079,6606
odisha,kendrapara,2020,1,8080,7426
odisha,kendrapara,2020,2,8081,7702
odisha,kendrapara,2020,3,8082,9867
odisha,kendrapara,2020,4,8083,13196
odisha,kendrapara,2021,1,8084,15036
odisha,kendrapara,2021,2,8085,16684
odisha,kendrapara,2021,3,8086,18349
odisha,kendrapara,2021,4,8087,20537
odisha,kendrapara,2022,1,8088,22620
odisha,kendrapara,2022,2,8089,23819
odisha,kendrapara,2022,3,8090,26115
odisha,kendrapara,2022,4,8091,27673
odisha,kendrapara,2023,1,8092,26229
odisha,kendrapara,2023,2,8093,26501
odisha,kendrapara,2023,3,8094,27008
odisha,kendrapara,2023,4,8095,27400
odisha,kendrapara,2024,1,8096,27634
odisha,kendrapara,2024,2,8097,28334
odisha,kendrapara,2024,3,8098,28882
odisha,kendrapara,2024,4,8099,29669
odisha,kendrapara,2025,1,8100,30576
odisha,kendrapara,2025,2,8101,31405
odisha,kendrapara,2025,3,8102,32434
odisha,kendrapara,2025,4,8103,33762
odisha,kendrapara,2026,1,8104,35075
odisha,kendrapara,2026,2,8105,36601
odisha,kendujhar,2018,4,8075,13
odisha,kendujhar,2019,1,8076,1158
odisha,kendujhar,2019,2,8077,3017
odisha,kendujhar,2019,3,8078,4453
odisha,kendujhar,2019,4,8079,5314
odisha,kendujhar,2020,1,8080,5881
odisha,kendujhar,2020,2,8081,6155
odisha,kendujhar,2020,3,8082,9001
odisha,kendujhar,2020,4,8083,11537
odisha,kendujhar,2021,1,8084,13690
odisha,kendujhar,2021,2,8085,14927
odisha,kendujhar,2021,3,8086,17383
odisha,kendujhar,2021,4,8087,20186
odisha,kendujhar,2022,1,8088,22470
odisha,kendujhar,2022,2,8089,23783
odisha,kendujhar,2022,3,8090,25677
odisha,kendujhar,2022,4,8091,27368
odisha,kendujhar,2023,1,8092,27482
odisha,kendujhar,2023,2,8093,27881
odisha,kendujhar,2023,3,8094,29011
odisha,kendujhar,2023,4,8095,29789
odisha,kendujhar,2024,1,8096,30217
odisha,kendujhar,2024,2,8097,30833
odisha,kendujhar,2024,3,8098,31641
odisha,kendujhar,2024,4,8099,32584
odisha,kendujhar,2025,1,8100,33710
odisha,kendujhar,2025,2,8101,35048
odisha,kendujhar,2025,3,8102,36280
odisha,kendujhar,2025,4,8103,37828
odisha,kendujhar,2026,1,8104,38821
odisha,kendujhar,2026,2,8105,39852
odisha,khordha,2018,1,8072,4
odisha,khordha,2018,2,8073,2
odisha,khordha,2018,3,8074,11
odisha,khordha,2018,4,8075,71
odisha,khordha,2019,1,8076,21042
odisha,khordha,2019,2,8077,44058
odisha,khordha,2019,3,8078,59270
odisha,khordha,2019,4,8079,71163
odisha,khordha,2020,1,8080,82614
odisha,khordha,2020,2,8081,87192
odisha,khordha,2020,3,8082,98725
odisha,khordha,2020,4,8083,113834
odisha,khordha,2021,1,8084,122120
odisha,khordha,2021,2,8085,126749
odisha,khordha,2021,3,8086,136438
odisha,khordha,2021,4,8087,146602
odisha,khordha,2022,1,8088,157139
odisha,khordha,2022,2,8089,165440
odisha,khordha,2022,3,8090,173873
odisha,khordha,2022,4,8091,180739
odisha,khordha,2023,1,8092,176731
odisha,khordha,2023,2,8093,179668
odisha,khordha,2023,3,8094,183540
odisha,khordha,2023,4,8095,187684
odisha,khordha,2024,1,8096,192468
odisha,khordha,2024,2,8097,197648
odisha,khordha,2024,3,8098,203162
odisha,khordha,2024,4,8099,208915
odisha,khordha,2025,1,8100,214482
odisha,khordha,2025,2,8101,218416
odisha,khordha,2025,3,8102,222054
odisha,khordha,2025,4,8103,227348
odisha,khordha,2026,1,8104,231673
odisha,khordha,2026,2,8105,236790
odisha,koraput,2018,1,8072,8
odisha,koraput,2018,2,8073,4
odisha,koraput,2018,3,8074,8
odisha,koraput,2018,4,8075,29
odisha,koraput,2019,1,8076,159
odisha,koraput,2019,2,8077,307
odisha,koraput,2019,3,8078,418
odisha,koraput,2019,4,8079,530
odisha,koraput,2020,1,8080,658
odisha,koraput,2020,2,8081,705
odisha,koraput,2020,3,8082,856
odisha,koraput,2020,4,8083,2161
odisha,koraput,2021,1,8084,3949
odisha,koraput,2021,2,8085,4618
odisha,koraput,2021,3,8086,5935
odisha,koraput,2021,4,8087,7925
odisha,koraput,2022,1,8088,9410
odisha,koraput,2022,2,8089,10521
odisha,koraput,2022,3,8090,11737
odisha,koraput,2022,4,8091,13222
odisha,koraput,2023,1,8092,13973
odisha,koraput,2023,2,8093,14491
odisha,koraput,2023,3,8094,14870
odisha,koraput,2023,4,8095,15793
odisha,koraput,2024,1,8096,16803
odisha,koraput,2024,2,8097,18026
odisha,koraput,2024,3,8098,18998
odisha,koraput,2024,4,8099,20121
odisha,koraput,2025,1,8100,21121
odisha,koraput,2025,2,8101,22249
odisha,koraput,2025,3,8102,23121
odisha,koraput,2025,4,8103,24612
odisha,koraput,2026,1,8104,25444
odisha,koraput,2026,2,8105,26166
odisha,malkangiri,2019,1,8076,11
odisha,malkangiri,2019,2,8077,49
odisha,malkangiri,2019,3,8078,83
odisha,malkangiri,2019,4,8079,118
odisha,malkangiri,2020,1,8080,148
odisha,malkangiri,2020,2,8081,175
odisha,malkangiri,2020,3,8082,192
odisha,malkangiri,2020,4,8083,317
odisha,malkangiri,2021,1,8084,740
odisha,malkangiri,2021,2,8085,835
odisha,malkangiri,2021,3,8086,1081
odisha,malkangiri,2021,4,8087,1829
odisha,malkangiri,2022,1,8088,2618
odisha,malkangiri,2022,2,8089,2954
odisha,malkangiri,2022,3,8090,3638
odisha,malkangiri,2022,4,8091,4352
odisha,malkangiri,2023,1,8092,4768
odisha,malkangiri,2023,2,8093,5270
odisha,malkangiri,2023,3,8094,5474
odisha,malkangiri,2023,4,8095,5588
odisha,malkangiri,2024,1,8096,5654
odisha,malkangiri,2024,2,8097,5915
odisha,malkangiri,2024,3,8098,6208
odisha,malkangiri,2024,4,8099,6502
odisha,malkangiri,2025,1,8100,6808
odisha,malkangiri,2025,2,8101,7299
odisha,malkangiri,2025,3,8102,7428
odisha,malkangiri,2025,4,8103,7682
odisha,malkangiri,2026,1,8104,7830
odisha,malkangiri,2026,2,8105,7993
odisha,mayurbhanj,2018,4,8075,6
odisha,mayurbhanj,2019,1,8076,1267
odisha,mayurbhanj,2019,2,8077,3354
odisha,mayurbhanj,2019,3,8078,4761
odisha,mayurbhanj,2019,4,8079,6030
odisha,mayurbhanj,2020,1,8080,7087
odisha,mayurbhanj,2020,2,8081,7694
odisha,mayurbhanj,2020,3,8082,8576
odisha,mayurbhanj,2020,4,8083,11513
odisha,mayurbhanj,2021,1,8084,14109
odisha,mayurbhanj,2021,2,8085,15626
odisha,mayurbhanj,2021,3,8086,18849
odisha,mayurbhanj,2021,4,8087,21852
odisha,mayurbhanj,2022,1,8088,24318
odisha,mayurbhanj,2022,2,8089,26172
odisha,mayurbhanj,2022,3,8090,28295
odisha,mayurbhanj,2022,4,8091,30296
odisha,mayurbhanj,2023,1,8092,30724
odisha,mayurbhanj,2023,2,8093,31646
odisha,mayurbhanj,2023,3,8094,33183
odisha,mayurbhanj,2023,4,8095,34107
odisha,mayurbhanj,2024,1,8096,34999
odisha,mayurbhanj,2024,2,8097,36103
odisha,mayurbhanj,2024,3,8098,37134
odisha,mayurbhanj,2024,4,8099,38341
odisha,mayurbhanj,2025,1,8100,39264
odisha,mayurbhanj,2025,2,8101,40301
odisha,mayurbhanj,2025,3,8102,41772
odisha,mayurbhanj,2025,4,8103,43593
odisha,mayurbhanj,2026,1,8104,45001
odisha,mayurbhanj,2026,2,8105,46357
odisha,nabarangpur,2019,1,8076,53
odisha,nabarangpur,2019,2,8077,129
odisha,nabarangpur,2019,3,8078,188
odisha,nabarangpur,2019,4,8079,247
odisha,nabarangpur,2020,1,8080,306
odisha,nabarangpur,2020,2,8081,337
odisha,nabarangpur,2020,3,8082,371
odisha,nabarangpur,2020,4,8083,1274
odisha,nabarangpur,2021,1,8084,2670
odisha,nabarangpur,2021,2,8085,3132
odisha,nabarangpur,2021,3,8086,3883
odisha,nabarangpur,2021,4,8087,5171
odisha,nabarangpur,2022,1,8088,6176
odisha,nabarangpur,2022,2,8089,7010
odisha,nabarangpur,2022,3,8090,8535
odisha,nabarangpur,2022,4,8091,10061
odisha,nabarangpur,2023,1,8092,9944
odisha,nabarangpur,2023,2,8093,10470
odisha,nabarangpur,2023,3,8094,11180
odisha,nabarangpur,2023,4,8095,11676
odisha,nabarangpur,2024,1,8096,12121
odisha,nabarangpur,2024,2,8097,12762
odisha,nabarangpur,2024,3,8098,13356
odisha,nabarangpur,2024,4,8099,13975
odisha,nabarangpur,2025,1,8100,14485
odisha,nabarangpur,2025,2,8101,15020
odisha,nabarangpur,2025,3,8102,15615
odisha,nabarangpur,2025,4,8103,16434
odisha,nabarangpur,2026,1,8104,17103
odisha,nabarangpur,2026,2,8105,17948
odisha,nayagarh,2018,3,8074,2
odisha,nayagarh,2018,4,8075,10
odisha,nayagarh,2019,1,8076,1857
odisha,nayagarh,2019,2,8077,6561
odisha,nayagarh,2019,3,8078,8596
odisha,nayagarh,2019,4,8079,9940
odisha,nayagarh,2020,1,8080,11145
odisha,nayagarh,2020,2,8081,11653
odisha,nayagarh,2020,3,8082,12769
odisha,nayagarh,2020,4,8083,16127
odisha,nayagarh,2021,1,8084,18117
odisha,nayagarh,2021,2,8085,19454
odisha,nayagarh,2021,3,8086,21678
odisha,nayagarh,2021,4,8087,24466
odisha,nayagarh,2022,1,8088,27128
odisha,nayagarh,2022,2,8089,28602
odisha,nayagarh,2022,3,8090,30108
odisha,nayagarh,2022,4,8091,31687
odisha,nayagarh,2023,1,8092,31798
odisha,nayagarh,2023,2,8093,32491
odisha,nayagarh,2023,3,8094,33229
odisha,nayagarh,2023,4,8095,33832
odisha,nayagarh,2024,1,8096,34373
odisha,nayagarh,2024,2,8097,35033
odisha,nayagarh,2024,3,8098,35823
odisha,nayagarh,2024,4,8099,36562
odisha,nayagarh,2025,1,8100,37264
odisha,nayagarh,2025,2,8101,37782
odisha,nayagarh,2025,3,8102,38194
odisha,nayagarh,2025,4,8103,38661
odisha,nayagarh,2026,1,8104,38951
odisha,nayagarh,2026,2,8105,39438
odisha,nuapada,2018,4,8075,3
odisha,nuapada,2019,1,8076,101
odisha,nuapada,2019,2,8077,207
odisha,nuapada,2019,3,8078,278
odisha,nuapada,2019,4,8079,343
odisha,nuapada,2020,1,8080,408
odisha,nuapada,2020,2,8081,440
odisha,nuapada,2020,3,8082,738
odisha,nuapada,2020,4,8083,1122
odisha,nuapada,2021,1,8084,1874
odisha,nuapada,2021,2,8085,2144
odisha,nuapada,2021,3,8086,2426
odisha,nuapada,2021,4,8087,2959
odisha,nuapada,2022,1,8088,3715
odisha,nuapada,2022,2,8089,4262
odisha,nuapada,2022,3,8090,4666
odisha,nuapada,2022,4,8091,4976
odisha,nuapada,2023,1,8092,5024
odisha,nuapada,2023,2,8093,5096
odisha,nuapada,2023,3,8094,5204
odisha,nuapada,2023,4,8095,5367
odisha,nuapada,2024,1,8096,5445
odisha,nuapada,2024,2,8097,5692
odisha,nuapada,2024,3,8098,5796
odisha,nuapada,2024,4,8099,6323
odisha,nuapada,2025,1,8100,6612
odisha,nuapada,2025,2,8101,7171
odisha,nuapada,2025,3,8102,7439
odisha,nuapada,2025,4,8103,7588
odisha,nuapada,2026,1,8104,7820
odisha,nuapada,2026,2,8105,8138
odisha,puri,2018,4,8075,30
odisha,puri,2019,1,8076,3678
odisha,puri,2019,2,8077,13938
odisha,puri,2019,3,8078,19983
odisha,puri,2019,4,8079,24962
odisha,puri,2020,1,8080,29224
odisha,puri,2020,2,8081,31001
odisha,puri,2020,3,8082,35652
odisha,puri,2020,4,8083,43877
odisha,puri,2021,1,8084,49570
odisha,puri,2021,2,8085,52983
odisha,puri,2021,3,8086,58613
odisha,puri,2021,4,8087,62764
odisha,puri,2022,1,8088,67413
odisha,puri,2022,2,8089,70660
odisha,puri,2022,3,8090,74336
odisha,puri,2022,4,8091,77245
odisha,puri,2023,1,8092,74265
