state,district,year,quarter,period_id,district_key,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
andaman & nicobar islands,nicobar,2022,4,8091,andaman & nicobar islands|nicobar,2022-Q4,99606.0,219802765.43,5400,27.0,2206.7221395297474,500.0,200.0,18.445555555555554,40704.21582037037,3689.1111111111113,8090.0,84324.0,202744751.41,5044.0,22.0,0.18122954319055062,0.08413541609027653,0.070578905630452,0.2272727272727273,2.267484582075843
andaman & nicobar islands,nicobar,2023,1,8092,andaman & nicobar islands|nicobar,2023-Q1,104592.0,211584981.24,5729,28.0,2022.955687241854,488.7414906615465,204.60714285714286,18.25658928259731,36932.27111886891,3735.4285714285716,8091.0,99606.0,219802765.43,5400.0,27.0,0.050057225468345345,-0.037387082796358606,0.06092592592592583,0.03703703703703698,1.5348876663192845
andaman & nicobar islands,nicobar,2023,2,8093,andaman & nicobar islands|nicobar,2023-Q2,122520.0,242166223.05,6099,28.0,1976.5444258080315,459.0916543695688,217.82142857142858,20.088539104771275,39705.88999016232,4375.714285714285,8092.0,104592.0,211584981.24,5729.0,28.0,0.1714089031665902,0.14453408569350112,0.06458369698027577,0.0,0.9492172584956091
andaman & nicobar islands,nicobar,2023,3,8094,andaman & nicobar islands|nicobar,2023-Q3,137369.0,264566063.23,6385,29.0,1925.9517302302556,454.18950665622555,220.17241379310346,21.51433046202036,41435.56197807361,4736.862068965517,8093.0,122520.0,242166223.05,6099.0,28.0,0.12119653934051589,0.09249778890665139,0.04689293326774879,0.03571428571428581,0.6290617143399269
andaman & nicobar islands,nicobar,2023,4,8095,andaman & nicobar islands|nicobar,2023-Q4,162492.0,323873852.67,6815,29.0,1993.16798777786,425.531914893617,235.0,23.843286867204696,47523.676107116655,5603.172413793103,8094.0,137369.0,264566063.23,6385.0,29.0,0.18288696867561094,0.22417005686946667,0.06734534064213005,0.0,0.6313475091861935
andaman & nicobar islands,nicobar,2024,1,8096,andaman & nicobar islands|nicobar,2024-Q1,173104.0,317503854.31,7154,26.0,1834.179766556521,363.43304445065695,275.15384615384613,24.196812971764047,44381.30476796198,6657.846153846154,8095.0,162492.0,323873852.67,6815.0,29.0,0.06530783053934952,-0.019668146432588074,0.049743213499633177,-0.10344827586206895,0.6550405384733058
andaman & nicobar islands,nicobar,2024,2,8097,andaman & nicobar islands|nicobar,2024-Q2,193954.0,347119892.99,7499,26.0,1789.7021612856656,346.7128950526737,288.4230769230769,25.863981864248565,46288.82424189892,7459.7692307692305,8096.0,173104.0,317503854.31,7154.0,26.0,0.12044782327386994,0.09327772963374459,0.0482247693597988,0.0,0.5830395037544891
andaman & nicobar islands,nicobar,2024,3,8098,andaman & nicobar islands|nicobar,2024-Q3,211895.0,374690079.04,7895,26.0,1768.28183317209,329.3223559214693,303.65384615384613,26.83913869537682,47459.1613730209,8149.807692307692,8097.0,193954.0,347119892.99,7499.0,26.0,0.09250131474473333,0.0794255431819757,0.05280704093879174,0.0,0.5425241502813589
andaman & nicobar islands,nicobar,2024,4,8099,andaman & nicobar islands|nicobar,2024-Q4,233903.0,404225286.54,8203,26.0,1728.174869668196,316.95721077654514,315.5,28.51432402779471,49277.738210410826,8996.26923076923,8098.0,211895.0,374690079.04,7895.0,26.0,0.10386276221713575,0.07882569929706351,0.03901203293223565,0.0,0.43947394333259493
andaman & nicobar islands,nicobar,2025,1,8100,andaman & nicobar islands|nicobar,2025-Q1,234676.0,385957865.22,8474,26.0,1644.6414001431763,306.82086381873967,325.9230769230769,27.693651168279445,45546.12523247581,9026.0,8099.0,233903.0,404225286.54,8203.0,26.0,0.003304788737211517,-0.04519118899354735,0.03303669389247843,0.0,0.35569368703207327
andaman & nicobar islands,nicobar,2025,2,8101,andaman & nicobar islands|nicobar,2025-Q2,253728.0,421965716.18,8807,26.0,1663.0632653077312,295.219711593051,338.7307692307692,28.809810378108324,47912.537320313386,9758.76923076923,8100.0,234676.0,385957865.22,8474.0,26.0,0.0811842710801276,0.09329477179970191,0.0392966721737078,0.0,0.3081864772059355
